Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-10,"
Maryland ",6968,"
","
171 ", ,"
6,400 ",1161,28,"
44,448 ",7404,"
[1]  "
2020-04-10,"
Indiana ",6907,"
","
300 ", ,"
6,593 ",1041,45,"
35,040 ",5279,"
[1] [2]  "
2020-04-10,"
Colorado ",6510,"
","
250 ", ,"
6,220 ",1177,45,"
32,653 ",5903,"
[1]  "
2020-04-10,"
Ohio ",5878,"
","
231 ", ,"
5,647 ",505,20,"
58,573 ",5031,"
[1]  "
2020-04-10,"
Tennessee ",4862,"
","
98 ", ,"
3,843 ",731,15,"
62,799 ",9442,"
[1] [2] [3]  "
2020-04-10,"
Virginia ",4509,"
","
121 ", ,"
4,386 ",536,14,"
35,459 ",4214,"
[1]  "
2020-04-10,"
North Carolina ",4088,"
","
84 ", ,"
3,918 ",403,8,"
57,645 ",5676,"
[1] [2] [3]  "
2020-04-10,"
Missouri ",3799,"
","
101 ", ,"
3,629 ",624,17,"
40,740 ",6690,"
[1] [2] [3] [4] [5] [6]  "
2020-04-10,"
Arizona ",3112,"
","
 97 ", ,"
2,995 ",448,14,"
37,734 ",5432,"
[1]  "
2020-04-10,"
Wisconsin ",3068,"
","
128 ", ,"
2,875 ",531,22,"
36,293 ",6281,"
[1] [2] [3] [4] [5] [6]  "
2020-04-10,"
South Carolina ",3065,"
","
72 ", ,"
2,993 ",618,15,"
28,183 ",5687,"
[1]  "
2020-04-10,"
Alabama ",3008,"
","
80 ", ,"
2,908 ",618,16,"
20,605 ",4236,"
[1]  "
2020-04-10,"
Nevada ",2584,"
","
102 ", ,"
2,434 ",884,35,"
27,286 ",9335,"
[1] [2]  "
2020-04-10,"
Mississippi ",2469,"
","
82 ", ,"
2,387 ",826,27,"
21,101 ",7060,"
[1]  "
2020-04-10,"
Utah ",2102,"
","
17 ", ,"
2,059 ",690,6,"
40,762 ",13385,"
[1]  "
2020-04-10,"
Rhode Island ",2015,"
","
49 ", ,"
1,956 ",1907,46,"
15,432 ",14605,"
[1] [2] [3]  "
2020-04-10,"
Oklahoma ",1794,"
","
88 ", ,"
1,184 ",458,22,"
22,370 ",5709,"
[1] [2]  "
2020-04-10,"
Kentucky ",1693,"
","
90 ", ,"
1,297 ",381,20,"
24,288 ",5470,"
[1]  "
2020-04-10,"
District Of Columbia ",1660,"
","
38 ", ,"
1,196 ",2425,56,"
9,355 ",13667,"
[1]  "
2020-04-10,"
Idaho ",1396,"
","
25 ", ,"
1,371 ",827,15,"
13,764 ",8155,"
[1] [2] [3]  "
2020-04-10,"
Iowa ",1388,"
","
31 ", ,"
1,268 ",443,10,"
15,953 ",5093,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-10,"
Oregon ",1371,"
","
48 ", ,"
1,323 ",336,12,"
27,224 ",6669,"
[1] [2]  "
2020-04-10,"
Minnesota ",1336,"
","
57 ", ,"
547 ",242,10,"
33,894 ",6132,"
[1] [2]  "
2020-04-10,"
Delaware ",1326,"
","
32 ", ,"
1,117 ",1397,34,"
9,890 ",10416,"
[1]  "
2020-04-10,"
Arkansas ",1202,"
","
24 ", ,"
849 ",402,8,"
17,151 ",5735,"
[1] [2]  "
2020-04-10,"
Kansas ",1166,"
","
50 ", ,"
1,116 ",401,17,"
11,414 ",3924,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-10,"
New Mexico ",1091,"
","
19 ", ,"
901 ",521,9,"
27,098 ",12950,"
[1]  "
2020-04-10,"
New Hampshire ",885,"
","
22 ", ,"
636 ",659,16,"
9,958 ",7411,"
[1] [2] [3]  "
2020-04-10,"
Vermont ",679,"
","
24 ", ,"
655 ",1086,38,"
8,657 ",13852,"
[1]  "
2020-04-10,"
Nebraska ",648,"
","
17 ", ,"
631 ",340,9,"
9,474 ",4974,"
[1] [2]  "
2020-04-10,"
Maine ",586,"
","
17 ", ,"
323 ",440,13,"
6,625 ",4971,"
[1] [2]  "
2020-04-10,"
West Virginia ",574,"
","
5 ", ,"
512 ",314,3,"
15,101 ",8256,"
[1]  "
2020-04-10,"
South Dakota ",536,"
","
6 ", ,"
353 ",620,7,"
7,647 ",8848,"
[1] [2]  "
2020-04-10,"
Hawaii ",465,"
","
8 ", ,"
206 ",327,6,"
16,149 ",11356,"
[1] [2]  "
2020-04-10,"
Montana ",365,"
","
6 ", ,"
194 ",350,6,"
8,297 ",7965,"
[1] [2] [3]  "
2020-04-10,"
North Dakota ",278,"
","
6 ", ,"
167 ",370,8,"
9,608 ",12773,"
[1]  "
2020-04-10,"
Wyoming ",253,"
","
", ,"
124 ",435,,"
5,255 ",9032,"
[1] [2]  "
2020-04-10,"
Alaska ",246,"
","
7 ", ,"
184 ",333,9,"
7,432 ",10063,"
[1]  "
2020-04-10,"
Guam ",130,"
","
4  ", ,"
85 ",,,"
605 ",,"
[1]  "
2020-04-10,"
Northern Mariana Islands ",11,"
","
2 ", ,"
9 ",,,"
45 ",,"
[1]  "
2020-04-10,"
Puerto Rico ",725,"
","
39 ", ,"
682 ",214,12,"
7,244 ",2139,"
[1] [2]  "
2020-04-10,"
United States Virgin Islands ",50,"
","
1 ", ,"
6 ",,,"
368 ",,"
[1]  "
2020-04-10,"
US Military ",3366,"
","
13 ", ,"
3,054 ",,,"
0 ",,"
[1]  "
2020-04-10,"
Navajo Nation ",558,"
","
22 ", ,"
536 ",,,"
0 ",,"
[1]  "
2020-04-10,"
Grand Princess Ship ",103,"
","
 3 ", ,"
100 ",,,"
0 ",,"
[1]  "
2020-04-10,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3 ",,"
"
2020-04-10,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46 ",,"
"
2020-04-10,Total:,502876,,18747,,456815,1519,57,2538888,7670, 
