Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-20,"
Washington ",12085,"
","
652 ", ,"
9,651 ",1657,89,"
141,011 ",19332,"
[1] [2] [3] [4] [5] [6] [7] [8] [9] [10] [11] [12] [13] [14]  "
2020-04-20,"
Indiana ",11686,"
","
569 ", ,"
11,103 ",1761,86,"
64,639 ",9739,"
[1] [2]  "
2020-04-20,"
Colorado ",10106,"
","
449 ", ,"
9,159 ",1827,81,"
47,466 ",8582,"
[1]  "
2020-04-20,"
Virginia ",8990,"
","
300 ", ,"
7,366 ",1068,36,"
56,735 ",6743,"
[1] [2]  "
2020-04-20,"
Tennessee ",7238,"
","
152 ", ,"
3,852 ",1088,23,"
97,098 ",14599,"
[1] [2] [3]  "
2020-04-20,"
North Carolina ",6867,"
","
210 ", ,"
5,774 ",676,21,"
79,484 ",7827,"
[1] [2] [3] [4]  "
2020-04-20,"
Missouri ",5831,"
","
205 ", ,"
5,079 ",957,34,"
56,986 ",9357,"
[1] [2] [3] [4] [5] [6] [7] [8]  "
2020-04-20,"
Rhode Island ",5090,"
","
155 ", ,"
4,925 ",4817,147,"
37,080 ",35093,"
[1] [2] [3]  "
2020-04-20,"
Alabama ",5078,"
","
164 ", ,"
4,894 ",1044,34,"
45,712 ",9397,"
[1]  "
2020-04-20,"
Arizona ",5064,"
","
187 ", ,"
4,807 ",729,27,"
54,500 ",7845,"
[1]  "
2020-04-20,"
Mississippi ",4512,"
","
169 ", ,"
4,343 ",1510,57,"
51,434 ",17209,"
[1] [2]  "
2020-04-20,"
Wisconsin ",4499,"
","
230 ", ,"
4,075 ",779,40,"
51,102 ",8844,"
[1] [2] [3] [4] [5] [6]  "
2020-04-20,"
South Carolina ",4439,"
","
124 ", ,"
1,577 ",896,25,"
40,480 ",8168,"
[1] [2]  "
2020-04-20,"
Nevada ",3830,"
","
158 ", ,"
2,503 ",1310,54,"
39,528 ",13524,"
[1] [2]  "
2020-04-20,"
Utah ",3213,"
","
28 ", ,"
2,506 ",1055,9,"
68,311 ",22431,"
[1]  "
2020-04-20,"
Iowa ",3159,"
","
79 ", ,"
1,845 ",1008,25,"
25,820 ",8243,"
[1]  "
2020-04-20,"
Kentucky ",3050,"
","
154 ", ,"
1,774 ",687,35,"
32,820 ",7392,"
[1]  "
2020-04-20,"
District Of Columbia ",2927,"
","
105 ", ,"
2,192 ",4276,153,"
14,113 ",20618,"
[1]  "
2020-04-20,"
Delaware ",2745,"
","
72 ", ,"
2,178 ",2891,76,"
16,470 ",17346,"
[1]  "
2020-04-20,"
Oklahoma ",2680,"
","
143 ", ,"
1,003 ",684,36,"
35,536 ",9070,"
[1] [2]  "
2020-04-20,"
Minnesota ",2470,"
","
143 ", ,"
1,125 ",447,26,"
46,850 ",8476,"
[1] [2]  "
2020-04-20,"
Kansas ",1986,"
","
100 ", ,"
1,446 ",683,34,"
18,761 ",6450,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-20,"
New Mexico ",1971,"
","
58 ", ,"
1,426 ",942,28,"
38,755 ",18521,"
[1] [2]  "
2020-04-20,"
Arkansas ",1971,"
","
42 ", ,"
1,132 ",659,14,"
26,988 ",9024,"
[1] [2]  "
2020-04-20,"
Oregon ",1956,"
","
75 ", ,"
1,881 ",479,18,"
40,045 ",9810,"
[1] [2]  "
2020-04-20,"
Idaho ",1736,"
","
48 ", ,"
1,028 ",1029,28,"
17,445 ",10336,"
[1] [2]  "
2020-04-20,"
South Dakota ",1685,"
","
7 ", ,"
969 ",1950,8,"
12,062 ",13956,"
[1]  "
2020-04-20,"
Nebraska ",1648,"
","
33 ", ,"
1,593 ",865,17,"
16,478 ",8651,"
[1] [2]  "
2020-04-20,"
New Hampshire ",1447,"
","
42 ", ,"
884 ",1077,31,"
14,295 ",10639,"
[1]  "
2020-04-20,"
West Virginia ",902,"
","
24 ", ,"
653 ",493,13,"
22,155 ",12113,"
[1]  "
2020-04-20,"
Maine ",875,"
","
35 ", ,"
426 ",657,26,"
14,943 ",11212,"
[1] [2]  "
2020-04-20,"
Vermont ",816,"
","
38 ", ,"
778 ",1306,61,"
12,981 ",20770,"
[1]  "
2020-04-20,"
North Dakota ",627,"
","
13 ", ,"
425 ",834,17,"
14,747 ",19605,"
[1]  "
2020-04-20,"
Hawaii ",584,"
","
10 ", ,"
151 ",411,7,"
24,452 ",17195,"
[1] [2]  "
2020-04-20,"
Montana ",433,"
","
10 ", ,"
180 ",416,10,"
11,051 ",10608,"
[1] [2] [3]  "
2020-04-20,"
Wyoming ",428,"
","
2 ", ,"
189 ",736,3,"
7,386 ",12694,"
[1] [2]  "
2020-04-20,"
Alaska ",321,"
","
9 ", ,"
151 ",435,12,"
10,124 ",13709,"
[1]  "
2020-04-20,"
Guam ",136,"
","
5 ", ,"
21 ",,,"
605
",,"
[1]  "
2020-04-20,"
Northern Mariana Islands ",14,"
","
2 ", ,"
3 ",,,"
45
",,"
[1]  "
2020-04-20,"
Puerto Rico ",1252,"
","
63 ", ,"
1,185 ",370,19,"
11,633
",3435,"
[1] [2] [3]  "
2020-04-20,"
United States Virgin Islands ",53,"
","
3 ", ,"
2 ",,,"
625
",,"
[1] [2]  "
2020-04-20,"
US Military  ",5335,"
","
22 ", ,"
3,981 ",,,"
",,"
[1]  "
2020-04-20,"
Navajo Nation ",1197,"
","
44 ", ,"
1,153 ",,,"
",,"
[1]  "
2020-04-20,"
Federal Prisons  ",804,"
","
22 ", ,"
598 ",,,"
",,"
[1]  "
2020-04-20,"
Grand Princess Ship ",103,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-04-20,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3
",,"
"
2020-04-20,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46
",,"
"
2020-04-20,Total:,792938,179,42518,4,678031,2396,128,4027367,12167, 
