Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-24,"
Kentucky ",3779,"
","
200 ", ,"
2,457 ",851,45,"
44,962 ",10126,"
[1]  "
2020-04-24,"
District Of Columbia ",3528,"
","
153 ", ,"
2,724 ",5154,224,"
16,533 ",24153,"
[1]  "
2020-04-24,"
Delaware ",3442,"
","
100 ", ,"
2,639 ",3625,105,"
17,379 ",18303,"
[1]  "
2020-04-24,"
Minnesota ",3185,"
","
221 ", ,"
1,370 ",576,40,"
53,787 ",9731,"
[1] [2]  "
2020-04-24,"
Oklahoma ",3121,"
","
188 ", ,"
972 ",797,48,"
53,012 ",13530,"
[1] [2]  "
2020-04-24,"
Kansas ",2955,"
","
118 ", ,"
2,334 ",1016,41,"
23,588 ",8109,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-24,"
Arkansas ",2810,"
","
 47 ", ,"
1,799 ",940,16,"
35,731 ",11947,"
[1]  "
2020-04-24,"
New Mexico ",2521,"
","
84 ", ,"
1,823 ",1205,40,"
51,510 ",24617,"
[1] [2]  "
2020-04-24,"
Nebraska ",2421,"
","
50 ", ,"
2,349 ",1271,26,"
20,112 ",10559,"
[1] [2]  "
2020-04-24,"
Oregon ",2177,"
","
86 ", ,"
2,091 ",533,21,"
45,492 ",11145,"
[1] [2]  "
2020-04-24,"
South Dakota ",2040,"
","
10 ", ,"
840 ",2360,12,"
14,824 ",17152,"
[1]  "
2020-04-24,"
Idaho ",1870,"
","
54 ", ,"
949 ",1108,32,"
19,361 ",11471,"
[1] [2]  "
2020-04-24,"
New Hampshire ",1720,"
","
53 ", ,"
1,117 ",1280,39,"
17,727 ",13193,"
[1]  "
2020-04-24,"
West Virginia ",1010,"
","
32 ", ,"
753 ",552,17,"
32,419 ",17724,"
[1]  "
2020-04-24,"
Maine ",965,"
","
47 ", ,"
419 ",724,35,"
17,721 ",13296,"
[1] [2]  "
2020-04-24,"
Vermont ",827,"
","
44 ", ,"
783 ",1323,70,"
14,310 ",22897,"
[1]  "
2020-04-24,"
North Dakota ",748,"
","
15 ", ,"
448 ",994,20,"
17,449 ",23197,"
[1]  "
2020-04-24,"
Hawaii ",601,"
","
13 ", ,"
125 ",423,9,"
28,272 ",19881,"
[1] [2]  "
2020-04-24,"
Wyoming ",473,"
","
7 ", ,"
145 ",813,12,"
7,623 ",13102,"
[1] [2]  "
2020-04-24,"
Montana ",444,"
","
14 ", ,"
105 ",426,13,"
12,127 ",11641,"
[1] [2] [3]  "
2020-04-24,"
Alaska ",339,"
","
9 ", ,"
121 ",459,12,"
11,942 ",16170,"
[1]  "
2020-04-24,"
Guam ",141,"
","
5 ", ,"
10 ",,,"
605
",,"
[1]  "
2020-04-24,"
Northern Mariana Islands ",14,"
","
2 ", ,"
1 ",,,"
45
",,"
[1] [2]  "
2020-04-24,"
Puerto Rico ",1276,"
","
77 ", ,"
808 ",377,23,"
11,633
",3435,"
[1] [2] [3]  "
2020-04-24,"
United States Virgin Islands ",54,"
","
3 ", ,"
1 ",,,"
731
",,"
[1] [2]  "
2020-04-24,"
Veteran Affairs ",6528,"
","
400 ", ,"
6,128 ",,,"
83,372
",,"
[1] [2]  "
2020-04-24,"
US Military ",6213,"
","
26 ", ,"
4,240 ",,,"
",,"
[1]  "
2020-04-24,"
Navajo Nation ",1360,"
","
52 ", ,"
1,308 ",,,"
",,"
[1]  "
2020-04-24,"
Federal Prisons ",977,"
","
24 ", ,"
598 ",,,"
",,"
[1]  "
2020-04-24,"
Grand Princess Ship ",103,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-04-24,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3
",,"
"
2020-04-24,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46
 ",,"
"
2020-04-24,Total:,925758,526,52217,24,763109,2797,158,5037473,15219, 
