Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-05-03,"
New Hampshire ","2,429 ","
","
84 ", ,"
1,328 ","1,808",63,"
28,393 ","21,132","
[1]  "
2020-05-03,"
Idaho ","2,061 ","
","
64 ", ,"
 910 ","1,221",38,"
29,335 ","17,381","
[1] [2]  "
2020-05-03,"
West Virginia ","1,184 ","
","
50 ", ,"
653 ",647,27,"
51,115 ","27,946","
[1]  "
2020-05-03,"
North Dakota ","1,153 ","
","
24 ", ,"
619 ","1,533",32,"
31,547 ","41,940","
[1]  "
2020-05-03,"
Maine ","1,152 ","
","
56 ", ,"
407 ",864,42,"
20,641 ","15,487","
[1] [2]  "
2020-05-03,"
Vermont ",886 ,"
","
51 ", ,"
835 ","1,418",82,"
16,591 ","26,547","
[1]  "
2020-05-03,"
Hawaii ",620 ,"
","
16 ", ,"
63 ",436,11,"
32,432 ","22,807","
[1] [2]  "
2020-05-03,"
Wyoming ",579 ,"
","
7  ", ,"
181 ",995,12,"
9,306 ","15,994","
[1] [2]  "
2020-05-03,"
Montana ",455 ,"
","
16 ", ,"
35 ",437,15,"
14,635 ","14,049","
[1] [2] [3]  "
2020-05-03,"
Alaska ",365 ,"
","
9 ", ,"
95 ",494,12,"
21,399 ","28,976","
[1]  "
2020-05-03,"
Guam ",146 ,"
","
5 ", ,"
10 ",,,"
605
",,"
[1]  "
2020-05-03,"
Northern Mariana Islands ",14 ,"
","
2 ", ,"
0 ",,,"
948
",,"
[1] [2]  "
2020-05-03,"
Puerto Rico ","1,757 ","
","
95 ", ,"
1,271 ",519,28,"
13,022
","3,845","
[1] [2] [3]  "
2020-05-03,"
United States Virgin Islands ",66 ,"
","
4 ", ,"
11 ",,,"
872
",,"
[1] [2]  "
2020-05-03,"
Veteran Affairs ","9,239 ","
","
528 ", ,"
8,711 ",,,"
107,178
",,"
[1] [2]  "
2020-05-03,"
US Military ","7,145 ","
","
27 ", ,"
4,793 ",,,"
",,"
[1] [2]  "
2020-05-03,"
Navajo Nation ","2,307 ","
","
73 ", ,"
2,234 ",,,"
10,216
",,"
[1]  "
2020-05-03,"
Federal Prisons ","2,268 ","
","
37 ", ,"
1,569 ",,,"
",,"
[1]  "
2020-05-03,"
Grand Princess Ship ",103 ,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-05-03,"
Wuhan Repatriated ",3 ,"
","
", ,"
3 ",,,"
3
",,"
 "
2020-05-03,"
Diamond Princess Ship ",46 ,"
","
", ,"
46 ",,,"
46
",,"
 "
2020-05-03,Total:,"1,160,838",+64,"67,448",+4,"919,665","3,507",204,"6,931,132","20,940", 
