Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-18,"
Oregon ",1844,"
","
72 ", ,"
1,772 ",452,18,"
37,583 ",9207,"
[1] [2]  "
2020-04-18,"
New Mexico ",1798,"
","
53 ", ,"
1,280 ",859,25,"
36,632 ",17507,"
[1] [2]  "
2020-04-18,"
Kansas ",1790,"
","
86 ", ,"
1,464 ",615,30,"
17,676 ",6077,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-18,"
Arkansas ",1777,"
+38 ","
38 ", ,"
1,020 ",594,13,"
24,205 ",8094,"
[1]  "
2020-04-18,"
Idaho ",1668,"
","
44 ", ,"
1,171 ",988,26,"
16,183 ",9588,"
[1] [2]  "
2020-04-18,"
South Dakota ",1542,"
","
7 ", ,"
983 ",1784,8,"
11,660 ",13491,"
[1]  "
2020-04-18,"
New Hampshire ",1342,"
","
38 ", ,"
791 ",999,28,"
13,424 ",9991,"
[1]  "
2020-04-18,"
Nebraska ",1287,"
","
28 ", ,"
1,237 ",676,15,"
14,652 ",7692,"
[1] [2]  "
2020-04-18,"
Maine ",847,"
","
32 ", ,"
433 ",635,24,"
14,923 ",11197,"
[1] [2]  "
2020-04-18,"
West Virginia ",825,"
","
18 ", ,"
582 ",451,10,"
19,794 ",10822,"
[1]  "
2020-04-18,"
Vermont ",803,"
","
38 ", ,"
765 ",1285,61,"
12,566 ",20106,"
[1]  "
2020-04-18,"
Hawaii ",574,"
","
9 ", ,"
155 ",404,6,"
23,617 ",16608,"
[1] [2]  "
2020-04-18,"
North Dakota ",528,"
","
9 ", ,"
336 ",702,12,"
12,963 ",17233,"
[1]  "
2020-04-18,"
Montana ",426,"
","
10 ", ,"
173 ",409,10,"
10,569 ",10146,"
[1] [2] [3]  "
2020-04-18,"
Wyoming ",422,"
","
2 ", ,"
214 ",725,3,"
7,280 ",12512,"
[1] [2]  "
2020-04-18,"
Alaska ",314,"
","
9 ", ,"
158 ",425,12,"
9,655 ",13074,"
[1]  "
2020-04-18,"
Guam ",136,"
","
5 ", ,"
21 ",,,"
605
",,"
[1]  "
2020-04-18,"
Northern Mariana Islands ",13,"
","
2 ", ,"
11 ",,,"
45
",,"
[1]  "
2020-04-18,"
Puerto Rico ",1118,"
","
60 ", ,"
1,054 ",330,18,"
10,933
",3228,"
[1] [2] [3]  "
2020-04-18,"
United States Virgin Islands ",53,"
","
3 ", ,"
4 ",,,"
458
",,"
[1] [2]  "
2020-04-18,"
US Military ",4849,"
","
19 ", ,"
3,771 ",,,"
",,"
[1]  "
2020-04-18,"
Navajo Nation ",1127,"
","
44 ", ,"
1,083 ",,,"
",,"
[1]  "
2020-04-18,"
Grand Princess Ship ",103,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-04-18,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3
",,"
"
2020-04-18,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46
",,"
"
2020-04-18,Total:,738913,121,39015,1,631613,2232,118,3722209,11245, 
