Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-19,"
Washington ",11790,"
","
634 ", ,"
9,378 ",1616,87,"
135,706 ",18604,"
[1] [2] [3] [4] [5] [6] [7] [8] [9] [10] [11] [12] [13] [14]  "
2020-04-19,"
Ohio ",11602,"
","
471 ", ,"
11,011 ",997,40,"
86,989 ",7472,"
[1] [2] [3]  "
2020-04-19,"
Indiana ",11210,"
","
562 ", ,"
10,634 ",1689,85,"
61,142 ",9212,"
[1] [2]  "
2020-04-19,"
Colorado ",9730,"
","
422 ", ,"
8,810 ",1759,76,"
46,195 ",8352,"
[1]  "
2020-04-19,"
Virginia ",8537,"
","
277 ", ,"
6,993 ",1015,33,"
54,733 ",6505,"
[1] [2]  "
2020-04-19,"
Tennessee ",7070,"
","
148 ", ,"
3,688 ",1063,22,"
97,098 ",14599,"
[1] [2] [3]  "
2020-04-19,"
North Carolina ",6589,"
","
192 ", ,"
5,514 ",649,19,"
78,772 ",7756,"
[1] [2] [3]  "
2020-04-19,"
Missouri ",5698,"
","
198 ", ,"
5,316 ",936,33,"
53,909 ",8852,"
[1] [2] [3] [4] [5] [6] [7] [8]  "
2020-04-19,"
Arizona ",4929,"
","
184 ", ,"
4,675 ",710,26,"
52,990 ",7628,"
[1]  "
2020-04-19,"
Alabama ",4903,"
","
160 ", ,"
4,723 ",1008,33,"
45,712 ",9397,"
[1]  "
2020-04-19,"
Rhode Island ",4706,"
","
150 ", ,"
4,546 ",4454,142,"
34,699 ",32840,"
[1] [2] [3]  "
2020-04-19,"
South Carolina ",4377,"
","
120 ", ,"
1,519 ",883,24,"
40,480 ",8168,"
[1] [2]  "
2020-04-19,"
Wisconsin ",4346,"
","
220 ", ,"
3,932 ",752,38,"
49,669 ",8596,"
[1] [2] [3] [4] [5] [6]  "
2020-04-19,"
Mississippi ",4274,"
","
159 ", ,"
4,115 ",1430,53,"
39,065 ",13071,"
[1] [2]  "
2020-04-19,"
Nevada ",3728,"
+3 ","
157 ",2,"
2,402 ",1275,54,"
38,668 ",13230,"
[1] [2]  "
2020-04-19,"
Utah ",3069,"
","
27 ", ,"
2,363 ",1008,9,"
63,555 ",20870,"
[1]  "
2020-04-19,"
Kentucky ",2960,"
","
148 ", ,"
1,690 ",667,33,"
32,319 ",7279,"
[1]  "
2020-04-19,"
Iowa ",2902,"
","
75 ", ,"
1,656 ",926,24,"
24,550 ",7837,"
[1]  "
2020-04-19,"
District Of Columbia ",2793,"
","
96 ", ,"
2,075 ",4080,140,"
13,699 ",20013,"
[1]  "
2020-04-19,"
Oklahoma ",2599,"
","
140 ", ,"
925 ",663,36,"
35,536 ",9070,"
[1] [2]  "
2020-04-19,"
Delaware ",2538,"
","
67 ", ,"
2,005 ",2673,71,"
14,794 ",15581,"
[1]  "
2020-04-19,"
Minnesota ",2356,"
","
134 ", ,"
1,062 ",426,24,"
45,716 ",8271,"
[1] [2]  "
2020-04-19,"
Oregon ",1910,"
","
74 ", ,"
1,836 ",468,18,"
39,038 ",9564,"
[1] [2]  "
2020-04-19,"
Kansas ",1849,"
","
92 ", ,"
1,317  ",636,32,"
18,130 ",6233,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-19,"
New Mexico ",1845,"
","
55 ", ,"
1,303 ",882,26,"
37,042 ",17703,"
[1] [2]  "
2020-04-19,"
Arkansas ",1781,"
","
39 ", ,"
1,021 ",596,13,"
24,851 ",8310,"
[1]  "
2020-04-19,"
Idaho ",1672,"
","
45 ", ,"
1,042 ",991,27,"
17,445 ",10336,"
[1] [2]  "
2020-04-19,"
 South Dakota ",1635,"
","
7 ", ,"
1,076 ",1892,8,"
12,062 ",13956,"
[1]  "
2020-04-19,"
Nebraska ",1474,"
","
28 ", ,"
1,424 ",774,15,"
15,756 ",8272,"
[1] [2]  "
2020-04-19,"
New Hampshire ",1392,"
","
41 ", ,"
830 ",1036,31,"
14,118 ",10507,"
[1]  "
2020-04-19,"
West Virginia ",890,"
","
20 ", ,"
645 ",487,11,"
21,675 ",11850,"
[1]  "
2020-04-19,"
Maine  ",867,"
","
34 ", ,"
440 ",651,26,"
14,943 ",11212,"
[1] [2]  "
2020-04-19,"
Vermont ",812,"
","
38 ", ,"
774 ",1299,61,"
12,726 ",20362,"
[1]  "
2020-04-19,"
North Dakota ",585,"
","
10 ", ,"
386 ",778,13,"
13,630 ",18120,"
[1]  "
2020-04-19,"
Hawaii ",580,"
","
10 ", ,"
156 ",408,7,"
24,452 ",17195,"
[1] [2]  "
2020-04-19,"
Montana ",433,"
","
10 ", ,"
180 ",416,10,"
10,898 ",10461,"
[1] [2] [3]  "
2020-04-19,"
Wyoming ",426,"
","
2 ", ,"
191 ",732,3,"
7,280 ",12512,"
[1] [2]  "
2020-04-19,"
Alaska ",319,"
","
9 ", ,"
157 ",432,12,"
9,895 ",13398,"
[1]  "
2020-04-19,"
Guam ",136,"
","
5 ", ,"
21 ",,,"
605
 ",,"
[1]  "
2020-04-19,"
Northern Mariana Islands ",14,"
+1 ","
2 ", ,"
3 ",,,"
45
",,"
[1]  "
2020-04-19,"
Puerto Rico ",1213,"
","
62 ", ,"
1,147 ",358,18,"
 11,332
",3346,"
[1] [2] [3]  "
2020-04-19,"
United States Virgin Islands ",53,"
","
3 ", ,"
2 ",,,"
625
",,"
[1] [2]  "
2020-04-19,"
US Military ",4849,"
","
19 ", ,"
3,771 ",,,"
",,"
[1]  "
2020-04-19,"
Navajo Nation ",1197,"
","
44 ", ,"
1,153 ",,,"
",,"
[1]  "
2020-04-19,"
Federal Prisons ",804,"
","
22 ", ,"
598 ",,,"
",,"
[1]  "
2020-04-19,"
Grand Princess Ship ",103,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-04-19,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3
",,"
"
2020-04-19,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46
",,"
"
2020-04-19,Total:,765069,433,40587,12,653286,2311,123,3861596,11666, 
