Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-05-06,"
Virginia ","20,256 ","
","
713 ", ,"
17,046  ","2,407",85,"
127,938 ","15,206","
[1] [2]  "
2020-05-06,"
Colorado ","17,364 ","
","
903 ", ,"
15,902 ","3,139",163,"
85,976 ","15,544","
[1]  "
2020-05-06,"
Washington ","16,360 ","
","
870 ", ,"
12,945 ","2,243",119,"
219,453 ","30,085","
[view by county] [1]  "
2020-05-06,"
Tennessee ","13,690 ","
","
226 ", ,"
7,108 ","2,058",34,"
218,796 ","32,896","
[1] [2] [3]  "
2020-05-06,"
North Carolina ","12,511 ","
","
 470 ", ,"
10,233 ","1,232",46,"
151,800 ","14,947","
[1] [2] [3] [4]  "
2020-05-06,"
Iowa ","10,111 ","
","
207 ", ,"
6,332 ","3,228",66,"
60,569 ","19,336","
[1] [2]  "
2020-05-06,"
Rhode Island ","9,933 ","
","
355 ", ,"
9,236 ","9,401",336,"
76,435 ","72,340","
[1]  "
2020-05-06,"
Arizona ","9,305 ","
","
395 ", ,"
8,840 ","1,339",57,"
88,260 ","12,705","
[1]  "
2020-05-06,"
Missouri ","9,100 ","
+123 ","
409 ",+9 ,"
6,704 ","1,494",67,"
95,066 ","15,610","
[1] [2] [3] [4] [5] [6] [7]  "
2020-05-06,"
Wisconsin ","8,566 ","
","
353 ", ,"
4,082 ","1,482",61,"
92,533 ","16,014","
[1] [2] [3] [4] [5] [6]  "
2020-05-06,"
Alabama ","8,437 ","
","
315 ", ,"
8,102 ","1,734",65,"
107,602 ","22,119","
[1]  "
2020-05-06,"
Mississippi ","8,207 ","
","
342 ", ,"
4,452 ","2,746",114,"
80,308 ","26,870","
[1] [2]  "
2020-05-06,"
Minnesota ","7,851 ","
","
455 ", ,"
2,782 ","1,420",82,"
88,009 ","15,922","
[1] [2]  "
2020-05-06,"
South Carolina ","6,841 ","
","
296 ", ,"
1,664 ","1,380",60,"
68,766 ","13,876","
[1] [2]  "
2020-05-06,"
Nebraska ","6,438 ","
","
82 ", ,"
6,334 ","3,380",43,"
36,194 ","19,002","
[1] [2]  "
2020-05-06,"
Kentucky ","5,822 ","
","
275 ", ,"
3,872 ","1,311",62,"
61,013 ","13,741","
[1]  "
2020-05-06,"
Kansas ","5,648 ","
+16 ","
161 ", ,"
4,506 ","1,942",55,"
40,092 ","13,783","
[1] [2] [3] [4] [5] [6] [7]  "
2020-05-06,"
Nevada ","5,594 ","
","
276 ", ,"
2,413 ","1,914",94,"
59,437 ","20,335","
[1] [2]  "
2020-05-06,"
Utah ","5,449 ","
","
56 ", ,"
3,208 ","1,789",18,"
126,715 ","41,609","
[1]  "
2020-05-06,"
Delaware ","5,371 ","
","
187 ", ,"
3,337 ","5,657",197,"
24,680 ","25,993","
[1]  "
2020-05-06,"
District Of Columbia ","5,322 ","
","
264 ", ,"
4,391 ","7,775",386,"
24,329 ","35,543","
[1]  "
2020-05-06,"
New Mexico ","4,138 ","
","
162 ", ,"
3,012 ","1,978",77,"
83,251 ","39,787","
[1] [2]  "
2020-05-06,"
Oklahoma ","4,127 ","
","
247 ", ,"
1,198 ","1,053",63,"
79,417 ","20,269","
[1] [2]  "
2020-05-06,"
Arkansas ","3,525 ","
+29 ","
83 ",+1 ,"
1,351 ","1,179",28,"
56,431 ","18,869","
[1]  "
2020-05-06,"
Oregon ","2,839 ","
","
113 ", ,"
1,866 ",696,28,"
65,402 ","16,022","
[1] [2]  "
2020-05-06,"
South Dakota ","2,721 ","
","
24 ", ,"
802 ","3,148",28,"
19,022 ","22,009","
[1]  "
2020-05-06,"
New Hampshire ","2,636 ","
","
92 ", ,"
1,439 ","1,962",68,"
30,836  ","22,950","
[1]  "
2020-05-06,"
Idaho ","2,127 ","
","
65 ", ,"
683 ","1,260",39,"
30,375 ","17,997","
[1] [2]  "
2020-05-06,"
North Dakota ","1,266 ","
","
25 ", ,"
682 ","1,683",33,"
 36,421 ","48,419","
[1]  "
2020-05-06,"
West Virginia ","1,242 ","
","
50 ", ,"
620 ",679,27,"
55,157 ","30,156","
[1]  "
2020-05-06,"
Maine ","1,226 ","
","
61 ", ,"
424 ",920,46,"
20,641  ","15,487","
[1] [2]  "
2020-05-06,"
Vermont ",907 ,"
","
52 ", ,"
855 ","1,451",83,"
17,518 ","28,030","
[1]  "
2020-05-06,"
Hawaii ",625 ,"
","
17 ", ,"
57 ",440,12,"
35,918 ","25,258","
[1] [2]  "
2020-05-06,"
Wyoming ",604 ,"
","
7 ", ,"
192 ","1,038",12,"
10,915 ","18,760","
[1] [2]  "
2020-05-06,"
Montana ",457 ,"
","
16 ", ,"
31 ",439,15,"
15,272 ","14,660","
[1] [2] [3]  "
2020-05-06,"
Alaska ",371 ,"
","
9 ", ,"
85 ",502,12,"
22,692 ","30,726","
[1]  "
2020-05-06,"
Guam ",149 ,"
","
5 ", ,"
13 ",,,"
605
",,"
[1]  "
2020-05-06,"
Northern Mariana Islands ",14 ,"
","
2 ", ,"
0 ",,,"
948
",,"
[1] [2]  "
2020-05-06,"
Puerto Rico ","1,924 ","
","
99 ", ,"
1,079 ",568,29,"
13,022
","3,845","
[1] [2] [3]  "
2020-05-06,"
United States Virgin Islands ",66 ,"
","
4 ", ,"
11 ",,,"
1,046
",,"
[1] [2]  "
2020-05-06,"
Veteran Affairs ","9,771 ","
","
771 ", ,"
3,036 ",,,"
107,178
",,"
[1] [2]  "
2020-05-06,"
US Military ","7,526 ","
","
27 ", ,"
4,562 ",,,"
",,"
[1] [2]  "
2020-05-06,"
Navajo Nation ","2,474 ","
","
73 ", ,"
2,401 ",,,"
11,627
",,"
[1]  "
2020-05-06,"
Federal Prisons ","2,425 ","
","
41 ", ,"
1,692 ",,,"
",,"
[1]  "
2020-05-06,"
Grand Princess Ship ",103 ,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-05-06,"
Wuhan Repatriated ",3 ,"
","
", ,"
3 ",,,"
3
",,"
 "
2020-05-06,"
Diamond Princess Ship ",46 ,"
","
", ,"
46 ",,,"
46
",,"
 "
2020-05-06,Total:,"1,238,040",+407,"72,284",+13,"965,087","3,740",218,"7,727,938","23,347", 
