date,case_us,tweet_us,sentiment_us,case_AL,case_AK,case_AZ,case_AR,case_CA,case_CO,case_CT,case_DE,case_DC,case_FL,case_GA,case_HI,case_ID,case_IL,case_IN,case_IA,case_KS,case_KY,case_LA,case_ME,case_MD,case_MA,case_MI,case_MN,case_MS,case_MO,case_MT,case_NE,case_NV,case_NH,case_NJ,case_NM,case_NY,case_NC,case_ND,case_OH,case_OK,case_OR,case_PA,case_RI,case_SC,case_SD,case_TN,case_TX,case_UT,case_VT,case_VA,case_WA,case_WV,case_WI,case_WY,tweet_AL,tweet_AK,tweet_AZ,tweet_AR,tweet_CA,tweet_CO,tweet_CT,tweet_DE,tweet_DC,tweet_FL,tweet_GA,tweet_HI,tweet_ID,tweet_IL,tweet_IN,tweet_IA,tweet_KS,tweet_KY,tweet_LA,tweet_ME,tweet_MD,tweet_MA,tweet_MI,tweet_MN,tweet_MS,tweet_MO,tweet_MT,tweet_NE,tweet_NV,tweet_NH,tweet_NJ,tweet_NM,tweet_NY,tweet_NC,tweet_ND,tweet_OH,tweet_OK,tweet_OR,tweet_PA,tweet_RI,tweet_SC,tweet_SD,tweet_TN,tweet_TX,tweet_UT,tweet_VT,tweet_VA,tweet_WA,tweet_WV,tweet_WI,tweet_WY,sentiment_AL,sentiment_AK,sentiment_AZ,sentiment_AR,sentiment_CA,sentiment_CO,sentiment_CT,sentiment_DE,sentiment_DC,sentiment_FL,sentiment_GA,sentiment_HI,sentiment_ID,sentiment_IL,sentiment_IN,sentiment_IA,sentiment_KS,sentiment_KY,sentiment_LA,sentiment_ME,sentiment_MD,sentiment_MA,sentiment_MI,sentiment_MN,sentiment_MS,sentiment_MO,sentiment_MT,sentiment_NE,sentiment_NV,sentiment_NH,sentiment_NJ,sentiment_NM,sentiment_NY,sentiment_NC,sentiment_ND,sentiment_OH,sentiment_OK,sentiment_OR,sentiment_PA,sentiment_RI,sentiment_SC,sentiment_SD,sentiment_TN,sentiment_TX,sentiment_UT,sentiment_VT,sentiment_VA,sentiment_WA,sentiment_WV,sentiment_WI,sentiment_WY
1/22/20,1,5070,-0.05226824457593693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,15,94,22,607,125,41,22,19,277,282,16,15,140,52,22,26,57,40,20,161,208,97,108,26,77,8,30,52,8,109,34,423,134,3,122,33,76,180,11,27,9,82,433,18,7,125,462,26,67,1,0.38095238095238093,0.4,0.32978723404255317,0.18181818181818182,0.31795716639209226,0.336,0.3170731707317073,0.45454545454545453,0.6842105263157895,0.3212996389891697,0.31560283687943264,0.375,0.4,0.38571428571428573,0.40384615384615385,0.4090909090909091,0.4230769230769231,0.22807017543859648,0.35,0.5,0.37267080745341613,0.4182692307692308,0.3402061855670103,0.42592592592592593,0.23076923076923078,0.35064935064935066,0.125,0.23333333333333334,0.17307692307692307,0.25,0.26605504587155965,0.4117647058823529,0.3262411347517731,0.373134328358209,0.3333333333333333,0.319672131147541,0.42424242424242425,0.34210526315789475,0.37222222222222223,0.36363636363636365,0.2962962962962963,0.2222222222222222,0.3170731707317073,0.2979214780600462,0.2777777777777778,0.2857142857142857,0.376,0.37012987012987014,0.23076923076923078,0.2835820895522388,0.0
1/23/20,1,29788,-0.26413949348652804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150,85,642,181,4008,561,277,126,97,1972,1167,97,110,840,364,129,192,321,252,146,628,921,692,532,136,469,89,163,366,70,622,139,2254,717,16,755,217,499,975,56,271,91,559,3170,158,27,743,2238,127,319,52,0.2713178294573643,0.2714285714285714,0.21350364963503649,0.22641509433962265,0.25316083504851516,0.26146788990825687,0.2966101694915254,0.33653846153846156,0.32051282051282054,0.2247787610619469,0.25649717514124293,0.1728395061728395,0.23157894736842105,0.24285714285714285,0.28525641025641024,0.2616822429906542,0.2289156626506024,0.29924242424242425,0.24528301886792453,0.30158730158730157,0.29336188436830835,0.2370266479663394,0.23529411764705882,0.2665094339622642,0.21818181818181817,0.23214285714285715,0.24691358024691357,0.23308270676691728,0.22929936305732485,0.3387096774193548,0.27485380116959063,0.19047619047619047,0.24959038776624795,0.27615780445969124,0.15384615384615385,0.21958925750394945,0.27717391304347827,0.2127659574468085,0.22767295597484277,0.26666666666666666,0.26639344262295084,0.18292682926829268,0.25366876310272535,0.25100474972597736,0.2785714285714286,0.2,0.27993527508090615,0.2747747747747748,0.25742574257425743,0.19047619047619047,0.3333333333333333
1/24/20,2,104594,0.00763307756062348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,583,304,2359,582,15121,1715,868,265,341,7249,3519,453,484,4320,1380,489,604,975,985,490,1803,2862,2553,1607,488,1471,324,482,1230,244,2100,452,7649,2823,66,2726,705,1630,3402,194,979,335,2009,12642,485,137,2218,6155,404,1124,209,0.3394919168591224,0.3561643835616438,0.33896330809551545,0.3316708229426434,0.38567443534599116,0.3197573656845754,0.3316412859560068,0.37410071942446044,0.38934426229508196,0.3386393784347167,0.3405612244897959,0.4438202247191011,0.41711229946524064,0.32413793103448274,0.33858267716535434,0.3611111111111111,0.2912621359223301,0.30275229357798167,0.33424283765347884,0.2936046511627907,0.3523404255319149,0.3565172591447707,0.307898979043525,0.33395348837209304,0.3068181818181818,0.3063872255489022,0.3148936170212766,0.329153605015674,0.38078703703703703,0.3505747126436782,0.30987821380243574,0.3194888178913738,0.32715477293790546,0.2839506172839506,0.34,0.32623033992897005,0.32172131147540983,0.3050397877984085,0.3119077049855789,0.427536231884058,0.3163841807909605,0.28688524590163933,0.32275862068965516,0.38439611486486486,0.3394495412844037,0.3090909090909091,0.3416949152542373,0.34490681644115395,0.3176895306859206,0.29316770186335406,0.2802547770700637
1/25/20,2,189463,-0.056722713829549076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1084,600,4419,1079,29343,3425,1659,423,564,13315,6089,925,1039,7555,2516,899,1021,1836,1916,850,3176,5004,4492,2861,865,2586,595,865,2271,472,3762,847,13378,4916,118,4880,1306,2962,6029,375,1782,720,3463,22660,910,235,4046,10347,689,1941,353,0.2774451097804391,0.2702702702702703,0.3004854368932039,0.27565392354124746,0.3586696667135424,0.30116959064327486,0.2781289506953224,0.26582278481012656,0.34977578475336324,0.2965710517639301,0.3077821011673152,0.3919491525423729,0.34774774774774775,0.3455950540958269,0.2966549295774648,0.3024390243902439,0.3237410071942446,0.28222996515679444,0.34049409237379163,0.33055555555555555,0.34595775673707213,0.3239962651727358,0.3022176379577102,0.3141945773524721,0.2838196286472148,0.2986547085201794,0.23985239852398524,0.2741514360313316,0.3285302593659942,0.25877192982456143,0.3231046931407942,0.2911392405063291,0.3122709024262524,0.2842809364548495,0.34615384615384615,0.2971216341689879,0.3194675540765391,0.3138138138138138,0.276741530262657,0.30939226519337015,0.2889165628891656,0.2571428571428571,0.2668500687757909,0.32890796566180874,0.32,0.3979591836734694,0.2964989059080963,0.30486641221374045,0.2807017543859649,0.2913096695226438,0.2361111111111111
1/26/20,5,297655,-0.09038561076604551,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1619,1047,8441,1638,51612,5122,2678,619,833,20624,9067,1511,1691,10987,3844,1368,1552,2799,3129,1303,5104,7375,6849,4233,1407,3951,895,1264,3584,718,5821,1351,20512,7306,202,7607,2070,4538,9169,581,2699,1025,5078,34781,1430,403,6469,15245,1025,2997,482,0.27289719626168224,0.2975391498881432,0.21282943809050223,0.2701252236135957,0.29381651623332883,0.29522687094873307,0.29244357212953875,0.33163265306122447,0.2936802973977695,0.2585853057873854,0.2686366689053056,0.3122866894197952,0.2607361963190184,0.2972027972027972,0.286144578313253,0.31343283582089554,0.23540489642184556,0.29283489096573206,0.2827699917559769,0.24724061810154527,0.29149377593361,0.29481231547870096,0.30462452269834533,0.28425655976676384,0.2140221402214022,0.2827838827838828,0.2733333333333333,0.3032581453634085,0.27494287890327496,0.23170731707317074,0.2831471588149587,0.2777777777777778,0.2842724978973928,0.2514644351464435,0.2261904761904762,0.2816281628162816,0.28664921465968585,0.2880710659898477,0.25127388535031847,0.2766990291262136,0.23555070883315157,0.2459016393442623,0.2786377708978328,0.2715122514644006,0.2826923076923077,0.375,0.27362773421378456,0.3050224581461821,0.22916666666666666,0.2471590909090909,0.23255813953488372
1/27/20,5,399158,-0.11890288956976641,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2104,1468,12270,2161,68828,7005,3634,855,1118,27400,12061,2095,2179,14196,5055,1824,2056,3735,4201,1792,7040,10019,9080,5572,1843,5258,1219,1712,4771,1017,7866,1880,28101,9581,302,10190,2819,6104,12359,775,3549,1273,6564,45741,2001,584,9042,20772,1384,4067,636,0.30103092783505153,0.26128266033254155,0.3066074693131366,0.27151051625239003,0.33381737918215615,0.3053637812002124,0.301255230125523,0.2796610169491525,0.32280701754385965,0.29191263282172375,0.31462925851703405,0.3972602739726027,0.29098360655737704,0.3328139607354316,0.2931461601981833,0.3618421052631579,0.2757936507936508,0.28846153846153844,0.30130597014925375,0.30879345603271985,0.3347107438016529,0.32791225416036307,0.2855221873599283,0.3188946975354742,0.30045871559633025,0.2746748278500383,0.3148148148148148,0.328125,0.2982308340353833,0.30434782608695654,0.2919315403422983,0.32136105860113423,0.3182237448939254,0.34065934065934067,0.32,0.3046844754161827,0.30574098798397864,0.3128991060025543,0.27836990595611283,0.3247422680412371,0.30470588235294116,0.2540322580645161,0.2940780619111709,0.3049270072992701,0.30472854640980734,0.2983425414364641,0.30470268169452003,0.3193414148724444,0.27019498607242337,0.2906542056074766,0.2077922077922078
1/28/20,5,503996,-0.1444419008374826,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2613,1899,15383,2721,87405,8836,4591,1081,1409,34718,15185,2612,2607,17349,6341,2341,2822,4634,5208,2363,9205,12667,11324,6887,2291,6582,1540,2081,5994,1379,10102,2418,35585,11918,408,13945,3782,7633,15559,973,4488,1514,8083,56658,2597,802,11468,26326,1784,5115,770,0.26522593320235754,0.3109048723897912,0.31545133311917767,0.28214285714285714,0.29746460677181463,0.2954669579464773,0.30616509926854757,0.28761061946902655,0.29553264604810997,0.301585132549877,0.29449423815621,0.28820116054158607,0.31542056074766356,0.30225182366000636,0.3164852255054432,0.3230174081237911,0.31201044386422977,0.271412680756396,0.31082423038728896,0.29947460595446584,0.28545034642032335,0.3221299093655589,0.29545454545454547,0.3011406844106464,0.25,0.31268882175226587,0.3613707165109034,0.2953929539295393,0.29354047424366314,0.3756906077348066,0.29695885509839,0.29182156133828996,0.2954302512025655,0.3076593923833975,0.36792452830188677,0.30545938748335555,0.2782969885773624,0.31000654022236757,0.301875,0.31313131313131315,0.3035143769968051,0.29045643153526973,0.315339038841343,0.2760831730328845,0.28859060402684567,0.26146788990825687,0.2798845836768343,0.32138998919697515,0.2925,0.2833969465648855,0.29850746268656714
1/29/20,5,682275,-0.06142058234564923,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3413,2709,20252,3682,122776,11674,5988,1458,1856,47391,20480,3800,3262,22855,8558,3079,3948,6074,7290,3151,12451,16911,15049,9311,3020,8747,2002,2688,9243,1839,13672,3262,47749,15693,541,18938,5322,10425,20584,1405,6153,1771,10534,75938,3528,1060,15277,35445,2305,6753,963,0.325,0.2814814814814815,0.3123844731977819,0.3017689906347555,0.29948262701082806,0.31148696264975334,0.3350035790980673,0.3129973474801061,0.3333333333333333,0.297088297956285,0.2887629839471199,0.32154882154882153,0.33587786259541985,0.3358154740283327,0.30581867388362655,0.37398373983739835,0.3099467140319716,0.3173611111111111,0.27857829010566765,0.29441624365482233,0.3111521873074553,0.3244580584354383,0.31919463087248323,0.3065181518151815,0.24142661179698216,0.3066974595842956,0.29653679653679654,0.3113673805601318,0.2837796244998461,0.35434782608695653,0.2893557422969188,0.3068720379146919,0.3147813219335745,0.2993377483443709,0.3308270676691729,0.3108351692369317,0.2733766233766234,0.3248567335243553,0.303681592039801,0.3333333333333333,0.2816816816816817,0.2723735408560311,0.28110975112199105,0.291649377593361,0.35660580021482274,0.3643410852713178,0.31793121554213705,0.33819497751946487,0.31285988483685223,0.3498168498168498,0.32642487046632124
1/30/20,5,879176,-0.14198505848116566,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4477,3506,25056,5073,155985,15114,7676,1963,2368,62101,26392,4967,4060,29832,11123,4015,5153,7892,9475,4099,16219,22206,19559,11849,3840,11274,2577,3457,12012,2471,17841,4296,62137,20454,706,24641,6933,13420,26645,1829,8083,2048,13707,95644,4670,1363,19830,46246,2940,8790,1162,0.3016917293233083,0.28732747804265996,0.305578684429642,0.3191948238677211,0.2870908488662712,0.29505813953488375,0.29976303317535546,0.2851485148514851,0.341796875,0.291162474507138,0.2628552097428958,0.2887746358183376,0.2907268170426065,0.26630356886914147,0.30721247563352827,0.3002136752136752,0.3236514522821577,0.2706270627062706,0.2768878718535469,0.27742616033755274,0.28105095541401276,0.28234183191690276,0.3006651884700665,0.30220646178092986,0.29024390243902437,0.2999604273842501,0.2747826086956522,0.27308192457737324,0.3289996388587938,0.36075949367088606,0.29719357159990406,0.28433268858800775,0.2895468445927162,0.29321571098508714,0.3151515151515151,0.29388041381728913,0.2911235257603973,0.2888146911519199,0.2834515756475829,0.2665094339622642,0.3,0.26714801444043323,0.30255278915852507,0.2765655130417132,0.3178633975481611,0.3069306930693069,0.28772238084779267,0.3015461531339691,0.30708661417322836,0.3014236622484045,0.35175879396984927
1/31/20,7,1061754,-0.09477593138275148,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5491,4135,29592,6244,186232,18302,9439,2403,2859,75887,32102,5983,4859,35919,13540,4859,6220,9648,11578,4992,19401,26719,23766,14315,4588,13648,3128,4242,14480,2960,21417,5108,75862,24666,876,29897,8597,16311,32473,2243,9894,2302,16763,114231,5704,1662,24186,56276,3608,10763,1384,0.3323471400394477,0.3195548489666137,0.3289241622574956,0.36976942783945344,0.3039970906205574,0.3462986198243413,0.3153715258082813,0.32045454545454544,0.2606924643584521,0.3311330335122588,0.31120840630472857,0.32086614173228345,0.32290362953692114,0.29817644159684575,0.31278444352503104,0.3127962085308057,0.34208059981255856,0.32915717539863326,0.30527817403708984,0.3381858902575588,0.29918290383406665,0.3077775315754487,0.33135250772521985,0.33495539334955393,0.30614973262032086,0.34077506318449874,0.33212341197822143,0.3363057324840764,0.31766612641815234,0.39059304703476483,0.3173937360178971,0.2955665024630542,0.3043351548269581,0.3285849952516619,0.2647058823529412,0.3221080669710807,0.32211538461538464,0.31511587685921827,0.3141729581331503,0.3357487922705314,0.3583655438983987,0.30708661417322836,0.32591623036649214,0.3024694679076774,0.3307543520309478,0.32441471571906355,0.3280532598714417,0.3233300099700897,0.3008982035928144,0.3324885960466295,0.3738738738738739
2/01/20,8,1120017,-0.08023960317868978,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5850,4372,31035,6561,195073,19271,9972,2566,3021,80887,33932,6292,5143,37591,14391,5122,6551,10135,12097,5313,20347,28663,25133,15093,4839,14282,3301,4457,15151,3163,22879,5370,80524,26098,976,31535,9079,17188,34404,2408,10553,2406,17798,120117,6097,1750,25686,58944,3823,11338,1440,0.3816155988857939,0.31645569620253167,0.32917532917532916,0.3249211356466877,0.29940052030313313,0.3157894736842105,0.2870544090056285,0.3006134969325153,0.30864197530864196,0.3192,0.32131147540983607,0.20711974110032363,0.30985915492957744,0.30980861244019137,0.34782608695652173,0.3269961977186312,0.28700906344410876,0.30390143737166325,0.30828516377649323,0.2772585669781931,0.3266384778012685,0.31584362139917693,0.32991953182150696,0.30848329048843187,0.24701195219123506,0.38170347003154576,0.2832369942196532,0.32558139534883723,0.34575260804769004,0.35960591133004927,0.28796169630642954,0.3015267175572519,0.2801372801372801,0.3240223463687151,0.19,0.3308913308913309,0.36929460580912865,0.3112884834663626,0.32314862765406527,0.2727272727272727,0.33839150227617604,0.33653846153846156,0.3072463768115942,0.31515460414542984,0.2926208651399491,0.29545454545454547,0.276,0.30884557721139433,0.3953488372093023,0.3182608695652174,0.32142857142857145
2/02/20,8,1225177,-0.13824648155192087,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6644,4822,33537,7195,212177,21081,10986,2850,3319,89445,37184,6908,5671,40645,15693,5534,7185,11051,13255,5853,22071,31857,27407,16523,5425,15502,3685,4919,16519,3521,25197,5876,89170,28574,1104,34491,9975,18762,37654,2664,11615,2558,19582,130711,6677,1932,27930,64024,4173,12406,1638,0.31738035264483627,0.24444444444444444,0.28776978417266186,0.2618296529968454,0.2678905519176801,0.3116022099447514,0.27613412228796846,0.30985915492957744,0.2483221476510067,0.2638466931526057,0.27060270602706027,0.30194805194805197,0.20454545454545456,0.26588081204977076,0.2980030721966206,0.2766990291262136,0.28391167192429023,0.2816593886462882,0.25734024179620035,0.25925925925925924,0.2552204176334107,0.27301189730745146,0.26297273526824977,0.33426573426573425,0.25597269624573377,0.27377049180327867,0.3333333333333333,0.2857142857142857,0.2719298245614035,0.26256983240223464,0.27351164797238997,0.2608695652173913,0.27180198935924127,0.28998384491114704,0.296875,0.2618403247631935,0.30357142857142855,0.2820838627700127,0.2670769230769231,0.2421875,0.2843691148775895,0.32894736842105265,0.2858744394618834,0.2703417028506702,0.3275862068965517,0.3076923076923077,0.2638146167557932,0.2755905511811024,0.2857142857142857,0.26591760299625467,0.24242424242424243
2/03/20,11,1331975,-0.04464503080582033,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7311,5233,35857,7856,229133,22966,12021,3104,3601,97772,40379,7470,6198,43840,17078,5920,7739,12044,14411,6454,24227,34769,29902,17931,6010,16807,4096,5350,18008,3831,27511,6430,98175,31162,1236,37426,10772,20422,41031,2868,12622,2684,21220,141653,7262,2170,30335,69940,4509,13464,1765,0.335832083958021,0.31386861313868614,0.3262931034482759,0.3494704992435703,0.32867421561689075,0.3421750663129973,0.34396135265700484,0.35039370078740156,0.40070921985815605,0.33001080821424283,0.37120500782472615,0.31494661921708184,0.27703984819734345,0.3377151799687011,0.3270758122743682,0.44559585492227977,0.27075812274368233,0.34541792547834843,0.4005190311418685,0.2928452579034942,0.3780148423005566,0.3018543956043956,0.3442885771543086,0.3366477272727273,0.30427350427350425,0.33869731800766284,0.2749391727493917,0.25754060324825984,0.3277367360644728,0.34516129032258064,0.3353500432152118,0.3231046931407942,0.29872293170460856,0.36128284389489956,0.3560606060606061,0.33253833049403747,0.33877038895859474,0.3042168674698795,0.32484453657092094,0.3137254901960784,0.365441906653426,0.3968253968253968,0.31196581196581197,0.34865655273259,0.3572649572649573,0.3277310924369748,0.33721413721413723,0.3250507099391481,0.27380952380952384,0.3449905482041588,0.36220472440944884
2/04/20,11,1425755,-0.11791426743442102,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7866,5521,37964,8409,244415,24675,12997,3347,3838,104859,43113,8027,6544,46774,18174,6267,8195,12854,15275,6941,25969,37141,32010,20220,6473,17906,4499,5811,19190,4068,29558,6991,105920,33173,1309,39979,11456,21844,44079,3032,13489,2825,22855,150917,7818,2382,32336,75416,4803,14326,1905,0.28468468468468466,0.3402777777777778,0.2776459420977693,0.30560578661844484,0.27018714827902107,0.26974839087185487,0.29200819672131145,0.25925925925925924,0.3333333333333333,0.2558205164385495,0.3083394294074616,0.24416517055655296,0.2630057803468208,0.2845944103612815,0.2737226277372263,0.2622478386167147,0.26535087719298245,0.2814814814814815,0.3113425925925926,0.2669404517453799,0.3668197474167623,0.30902192242833054,0.26992409867172673,0.5133245958934032,0.24406047516198703,0.272975432211101,0.2655086848635236,0.27114967462039047,0.2470389170896785,0.270042194092827,0.265266243282853,0.2192513368983957,0.29102646868947707,0.3073097961213327,0.3150684931506849,0.26321974148061106,0.26900584795321636,0.26371308016877637,0.2755905511811024,0.2865853658536585,0.2768166089965398,0.2624113475177305,0.28440366972477066,0.27795768566493956,0.2823741007194245,0.25,0.28835582208895555,0.29930606281957634,0.3231292517006803,0.29350348027842227,0.2642857142857143
2/05/20,11,1543147,-0.10692381082186181,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8520,5965,40622,9089,264071,26749,14119,3603,4198,113489,46567,8735,7070,50164,19540,6799,8843,13834,16433,7555,28179,40099,34634,22490,6977,19304,4923,6599,20582,4422,32170,7655,115062,35611,1419,43183,12436,23562,47811,3260,14587,2977,24833,162351,8560,2676,34888,82788,5133,15970,2041,0.27217125382262997,0.28378378378378377,0.28893905191873587,0.2529411764705882,0.28347578347578345,0.29604628736740596,0.28520499108734404,0.3515625,0.3333333333333333,0.2637311703360371,0.3039953676896352,0.2570621468926554,0.2623574144486692,0.2890855457227139,0.30161054172767204,0.2518796992481203,0.19444444444444445,0.3040816326530612,0.26770293609671847,0.23778501628664495,0.2895927601809955,0.2954699121027721,0.26753048780487804,0.36916299559471366,0.25793650793650796,0.3261802575107296,0.2169811320754717,0.25888324873096447,0.28735632183908044,0.3050847457627119,0.2871362940275651,0.2560240963855422,0.2892146138700503,0.3051681706316653,0.21818181818181817,0.2565543071161049,0.3326530612244898,0.30151338766006985,0.27491961414790994,0.2807017543859649,0.22950819672131148,0.3026315789473684,0.27199191102123355,0.258702116494665,0.2560646900269542,0.3197278911564626,0.3017241379310345,0.31551817688551276,0.30303030303030304,0.2737226277372263,0.4264705882352941
2/06/20,11,1630998,-0.16982162980501075,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8960,6359,42593,9549,279713,28157,15041,3782,4428,120113,49200,9221,7425,52790,20486,7197,9245,14594,17306,7984,29628,42291,36531,23681,7388,20365,5256,7053,21604,4629,34091,8117,121695,37504,1494,45318,13112,25025,50554,3450,15487,3101,26310,171410,9155,2869,36917,88053,5472,17093,2202,0.3159090909090909,0.29949238578680204,0.2704211060375444,0.2565217391304348,0.2596215317734305,0.3039772727272727,0.3297180043383948,0.2737430167597765,0.2826086956521739,0.2441123188405797,0.2814280288644132,0.294238683127572,0.27605633802816903,0.2802741812642803,0.2632135306553911,0.32160804020100503,0.26616915422885573,0.25,0.23024054982817868,0.25874125874125875,0.3022774327122153,0.27144160583941607,0.2614654717975751,0.3669185558354324,0.340632603406326,0.295004712535344,0.3183183183183183,0.3436123348017621,0.27690802348336596,0.32367149758454106,0.2665278500780843,0.23809523809523808,0.2599125584200211,0.2820919175911252,0.29333333333333333,0.28524590163934427,0.28106508875739644,0.27956254272043746,0.27087130878600074,0.3263157894736842,0.2722222222222222,0.1693548387096774,0.2931618144888287,0.24450822386576884,0.2605042016806723,0.21761658031088082,0.28684080827994085,0.2947768281101614,0.2182890855457227,0.27871772039180764,0.3416149068322981
2/07/20,11,1791374,-0.07266673317703393,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9908,6997,46287,10377,304891,30785,16535,4176,4922,133105,54450,10095,8095,57728,22280,7889,10063,15998,19144,8744,32608,46233,40081,25769,8080,22409,5746,7907,23392,5111,38131,8847,133955,41204,1638,49564,14462,27457,55780,3822,17139,3369,29150,189164,10047,3265,40781,96603,5978,18783,2430,0.36075949367088606,0.3385579937304075,0.32539252842447214,0.3285024154589372,0.287632059734689,0.3219178082191781,0.32396251673360105,0.39086294416243655,0.3360323886639676,0.3041871921182266,0.3222857142857143,0.2517162471395881,0.29253731343283584,0.28392061563385984,0.3166109253065775,0.36127167630057805,0.33496332518337407,0.31339031339031337,0.26332970620239393,0.28157894736842104,0.28456375838926173,0.2932521562658549,0.3391549295774648,0.32567049808429116,0.3208092485549133,0.32289628180039137,0.32653061224489793,0.32084309133489464,0.30089485458612975,0.35684647302904565,0.29504950495049503,0.2493150684931507,0.28450244698205546,0.31513513513513514,0.3472222222222222,0.3344324069712671,0.31407407407407406,0.30756578947368424,0.2885572139303483,0.3064516129032258,0.33292978208232443,0.3283582089552239,0.34507042253521125,0.29784837219781457,0.2757847533632287,0.3282828282828283,0.33954451345755693,0.3214035087719298,0.33201581027667987,0.3230769230769231,0.3508771929824561
