date,case_us,tweet_us,sentiment_us,case_AL,case_AK,case_AZ,case_AR,case_CA,case_CO,case_CT,case_DE,case_DC,case_FL,case_GA,case_HI,case_ID,case_IL,case_IN,case_IA,case_KS,case_KY,case_LA,case_ME,case_MD,case_MA,case_MI,case_MN,case_MS,case_MO,case_MT,case_NE,case_NV,case_NH,case_NJ,case_NM,case_NY,case_NC,case_ND,case_OH,case_OK,case_OR,case_PA,case_RI,case_SC,case_SD,case_TN,case_TX,case_UT,case_VT,case_VA,case_WA,case_WV,case_WI,case_WY,tweet_AL,tweet_AK,tweet_AZ,tweet_AR,tweet_CA,tweet_CO,tweet_CT,tweet_DE,tweet_DC,tweet_FL,tweet_GA,tweet_HI,tweet_ID,tweet_IL,tweet_IN,tweet_IA,tweet_KS,tweet_KY,tweet_LA,tweet_ME,tweet_MD,tweet_MA,tweet_MI,tweet_MN,tweet_MS,tweet_MO,tweet_MT,tweet_NE,tweet_NV,tweet_NH,tweet_NJ,tweet_NM,tweet_NY,tweet_NC,tweet_ND,tweet_OH,tweet_OK,tweet_OR,tweet_PA,tweet_RI,tweet_SC,tweet_SD,tweet_TN,tweet_TX,tweet_UT,tweet_VT,tweet_VA,tweet_WA,tweet_WV,tweet_WI,tweet_WY,sentiment_AL,sentiment_AK,sentiment_AZ,sentiment_AR,sentiment_CA,sentiment_CO,sentiment_CT,sentiment_DE,sentiment_DC,sentiment_FL,sentiment_GA,sentiment_HI,sentiment_ID,sentiment_IL,sentiment_IN,sentiment_IA,sentiment_KS,sentiment_KY,sentiment_LA,sentiment_ME,sentiment_MD,sentiment_MA,sentiment_MI,sentiment_MN,sentiment_MS,sentiment_MO,sentiment_MT,sentiment_NE,sentiment_NV,sentiment_NH,sentiment_NJ,sentiment_NM,sentiment_NY,sentiment_NC,sentiment_ND,sentiment_OH,sentiment_OK,sentiment_OR,sentiment_PA,sentiment_RI,sentiment_SC,sentiment_SD,sentiment_TN,sentiment_TX,sentiment_UT,sentiment_VT,sentiment_VA,sentiment_WA,sentiment_WV,sentiment_WI,sentiment_WY
2/01/20,8,1120017,-0.2668245713403017,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5850,4372,31035,6561,195073,19271,9972,2566,3021,80887,33932,6292,5143,37591,14391,5122,6551,10135,12097,5313,20347,28663,25133,15093,4839,14282,3301,4457,15151,3163,22879,5370,80524,26098,976,31535,9079,17188,34404,2408,10553,2406,17798,120117,6097,1750,25686,58944,3823,11338,1440,0.23119777158774374,0.20675105485232068,0.227997227997228,0.2334384858044164,0.22327790973871733,0.23735810113519093,0.18386491557223264,0.2085889570552147,0.21604938271604937,0.2144,0.2366120218579235,0.11650485436893204,0.2605633802816901,0.21889952153110048,0.24324324324324326,0.23193916349809887,0.2175226586102719,0.2053388090349076,0.2138728323699422,0.1588785046728972,0.24735729386892177,0.23045267489711935,0.246525237746891,0.2133676092544987,0.20717131474103587,0.222397476340694,0.2023121387283237,0.1813953488372093,0.23248882265275708,0.1921182266009852,0.21409028727770177,0.22137404580152673,0.20935220935220936,0.2255586592178771,0.09,0.2222222222222222,0.22406639004149378,0.24173318129988597,0.22941481097876748,0.1696969696969697,0.20182094081942337,0.25961538461538464,0.23285024154589373,0.22494053686714238,0.21628498727735368,0.25,0.22,0.24250374812593703,0.2186046511627907,0.22434782608695653,0.14285714285714285
2/02/20,8,1225177,-0.2479650057055915,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6644,4822,33537,7195,212177,21081,10986,2850,3319,89445,37184,6908,5671,40645,15693,5534,7185,11051,13255,5853,22071,31857,27407,16523,5425,15502,3685,4919,16519,3521,25197,5876,89170,28574,1104,34491,9975,18762,37654,2664,11615,2558,19582,130711,6677,1932,27930,64024,4173,12406,1638,0.23929471032745592,0.2311111111111111,0.22941646682653877,0.17665615141955837,0.2150374181478017,0.2408839779005525,0.21696252465483234,0.22535211267605634,0.174496644295302,0.1965412479551297,0.21217712177121772,0.275974025974026,0.14772727272727273,0.2108709888670596,0.19815668202764977,0.24757281553398058,0.20504731861198738,0.2074235807860262,0.20207253886010362,0.21851851851851853,0.20649651972157773,0.21039448966812774,0.20580474934036938,0.26153846153846155,0.17747440273037543,0.1918032786885246,0.234375,0.23376623376623376,0.23391812865497075,0.18994413407821228,0.20103537532355478,0.18972332015810275,0.21906083738144808,0.21647819063004847,0.203125,0.21177266576454667,0.21875,0.22236340533672172,0.2036923076923077,0.171875,0.2222222222222222,0.2236842105263158,0.20964125560538116,0.20766471587691146,0.20689655172413793,0.27472527472527475,0.19162210338680927,0.2094488188976378,0.22857142857142856,0.2247191011235955,0.1414141414141414
2/03/20,11,1331975,-0.1526994887544711,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7311,5233,35857,7856,229133,22966,12021,3104,3601,97772,40379,7470,6198,43840,17078,5920,7739,12044,14411,6454,24227,34769,29902,17931,6010,16807,4096,5350,18008,3831,27511,6430,98175,31162,1236,37426,10772,20422,41031,2868,12622,2684,21220,141653,7262,2170,30335,69940,4509,13464,1765,0.272863568215892,0.2725060827250608,0.2775862068965517,0.29652042360060515,0.2763033734371314,0.28488063660477453,0.27342995169082124,0.2755905511811024,0.3120567375886525,0.2831752131620031,0.3214397496087637,0.2508896797153025,0.20683111954459202,0.30422535211267604,0.2779783393501805,0.35751295336787564,0.2111913357400722,0.3031218529707956,0.36418685121107264,0.21797004991680533,0.3075139146567718,0.23660714285714285,0.3002004008016032,0.2784090909090909,0.2376068376068376,0.29272030651340997,0.24330900243309003,0.23201856148491878,0.2961719274680994,0.2806451612903226,0.29515989628349176,0.2364620938628159,0.2478622987229317,0.30023183925811436,0.3181818181818182,0.2851788756388416,0.2860727728983689,0.2536144578313253,0.2827953805152502,0.2696078431372549,0.31777557100297915,0.35714285714285715,0.27533577533577536,0.3046061049168342,0.294017094017094,0.3067226890756303,0.28274428274428276,0.267579445571332,0.2648809523809524,0.2835538752362949,0.28346456692913385
2/04/20,11,1425755,-0.20364683301343572,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7866,5521,37964,8409,244415,24675,12997,3347,3838,104859,43113,8027,6544,46774,18174,6267,8195,12854,15275,6941,25969,37141,32010,20220,6473,17906,4499,5811,19190,4068,29558,6991,105920,33173,1309,39979,11456,21844,44079,3032,13489,2825,22855,150917,7818,2382,32336,75416,4803,14326,1905,0.2936936936936937,0.3125,0.27005220692928333,0.28028933092224234,0.23131789032849104,0.24634289057928613,0.22950819672131148,0.205761316872428,0.23628691983122363,0.2458021729928037,0.29078273591806875,0.22082585278276481,0.2658959537572254,0.25732788002726653,0.2591240875912409,0.27953890489913547,0.21710526315789475,0.2814814814814815,0.28587962962962965,0.21560574948665298,0.2772675086107922,0.2799325463743676,0.23908918406072105,0.4984709480122324,0.24622030237580994,0.275705186533212,0.2679900744416873,0.24945770065075923,0.2377326565143824,0.24472573839662448,0.24621397166585246,0.19429590017825313,0.2500968366688186,0.30134261561412234,0.3835616438356164,0.2573443008225617,0.24415204678362573,0.24542897327707455,0.25098425196850394,0.23170731707317074,0.25720876585928487,0.2198581560283688,0.27400611620795107,0.27288428324697755,0.24100719424460432,0.24056603773584906,0.25487256371814093,0.26150474799123447,0.2687074829931973,0.27842227378190254,0.22857142857142856
2/05/20,11,1543147,-0.1952432874471855,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8520,5965,40622,9089,264071,26749,14119,3603,4198,113489,46567,8735,7070,50164,19540,6799,8843,13834,16433,7555,28179,40099,34634,22490,6977,19304,4923,6599,20582,4422,32170,7655,115062,35611,1419,43183,12436,23562,47811,3260,14587,2977,24833,162351,8560,2676,34888,82788,5133,15970,2041,0.24464831804281345,0.2972972972972973,0.27915726109857036,0.25882352941176473,0.24664224664224665,0.2719382835101254,0.24420677361853832,0.2578125,0.2722222222222222,0.253765932792584,0.2854661262304574,0.2570621468926554,0.2509505703422053,0.25958702064896755,0.26061493411420206,0.22932330827067668,0.2191358024691358,0.27755102040816326,0.28324697754749567,0.24104234527687296,0.24615384615384617,0.2704530087897228,0.24542682926829268,0.3303964757709251,0.23015873015873015,0.2932761087267525,0.2358490566037736,0.20050761421319796,0.2514367816091954,0.3050847457627119,0.25114854517611024,0.22590361445783133,0.26361846423102164,0.29204265791632483,0.16363636363636364,0.2390761548064919,0.3,0.2817229336437718,0.25884244372990356,0.2719298245614035,0.24043715846994534,0.25,0.24266936299292213,0.2408605912191709,0.261455525606469,0.2925170068027211,0.25862068965517243,0.2772653282691264,0.3151515151515151,0.2518248175182482,0.38235294117647056
2/06/20,11,1630998,-0.29441895937439533,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8960,6359,42593,9549,279713,28157,15041,3782,4428,120113,49200,9221,7425,52790,20486,7197,9245,14594,17306,7984,29628,42291,36531,23681,7388,20365,5256,7053,21604,4629,34091,8117,121695,37504,1494,45318,13112,25025,50554,3450,15487,3101,26310,171410,9155,2869,36917,88053,5472,17093,2202,0.23636363636363636,0.19543147208121828,0.2085235920852359,0.2,0.20611175041554788,0.23366477272727273,0.2635574837310195,0.20670391061452514,0.2,0.1882548309178744,0.22028104823395367,0.23251028806584362,0.21971830985915494,0.2242955064737243,0.19238900634249473,0.23115577889447236,0.26865671641791045,0.19342105263157894,0.16380297823596793,0.1888111888111888,0.2222222222222222,0.21624087591240876,0.19662625197680547,0.29135180520570947,0.24330900243309003,0.21866163996229973,0.24324324324324326,0.2753303964757709,0.21232876712328766,0.24154589371980675,0.21759500260281103,0.2077922077922078,0.19674355495251017,0.2208135235076598,0.2,0.21405152224824356,0.20414201183431951,0.21804511278195488,0.23004010207801678,0.21052631578947367,0.20555555555555555,0.11290322580645161,0.21800947867298578,0.19969091511204326,0.173109243697479,0.18134715025906736,0.21784130113356334,0.22621082621082622,0.12684365781710916,0.2252894033837934,0.2484472049689441
2/07/20,11,1791374,-0.19741108395271112,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9908,6997,46287,10377,304891,30785,16535,4176,4922,133105,54450,10095,8095,57728,22280,7889,10063,15998,19144,8744,32608,46233,40081,25769,8080,22409,5746,7907,23392,5111,38131,8847,133955,41204,1638,49564,14462,27457,55780,3822,17139,3369,29150,189164,10047,3265,40781,96603,5978,18783,2430,0.31223628691983124,0.29153605015673983,0.26908500270709257,0.2463768115942029,0.2322662641989038,0.2777777777777778,0.27041499330655955,0.3401015228426396,0.2388663967611336,0.2626231527093596,0.2716190476190476,0.20137299771167047,0.2507462686567164,0.22033211826650465,0.24749163879598662,0.2976878612716763,0.33007334963325186,0.2706552706552707,0.21980413492927095,0.23157894736842105,0.20469798657718122,0.252156265854896,0.2704225352112676,0.2710727969348659,0.3063583815028902,0.2710371819960861,0.3142857142857143,0.2529274004683841,0.22930648769574943,0.3153526970954357,0.24504950495049505,0.22465753424657534,0.2293637846655791,0.26216216216216215,0.3055555555555556,0.2741403674046161,0.2874074074074074,0.2598684210526316,0.24722541140451587,0.25268817204301075,0.2675544794188862,0.22388059701492538,0.2795774647887324,0.23915737298636927,0.23542600896860988,0.24242424242424243,0.2779503105590062,0.27321637426900586,0.2766798418972332,0.27692307692307694,0.24561403508771928
2/08/20,11,1891410,-0.2493502339157903,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10572,7435,48754,11111,320772,32311,17377,4409,5164,141051,57931,10659,8535,60888,23496,8280,10527,16926,20267,9158,34467,48448,42225,26959,8655,23707,6126,8535,24713,5355,40425,9335,140862,44369,1724,52148,15445,28830,58854,3991,18124,3650,30867,200903,10689,3473,42983,101257,6302,19728,2638,0.21084337349397592,0.18493150684931506,0.18362383461694365,0.2016348773841962,0.18405641962093067,0.21887287024901703,0.17814726840855108,0.15879828326180256,0.28512396694214875,0.18462119305310848,0.17782246480896294,0.22340425531914893,0.18863636363636363,0.16455696202531644,0.21217105263157895,0.2071611253196931,0.16810344827586207,0.21336206896551724,0.1549421193232413,0.20531400966183574,0.18665949435180204,0.21309255079006773,0.1884328358208955,0.22605042016806723,0.18608695652173912,0.1987673343605547,0.22631578947368422,0.25477707006369427,0.19076457229371688,0.18442622950819673,0.1809067131647777,0.18032786885245902,0.18792529318083104,0.14881516587677726,0.22093023255813954,0.1969814241486068,0.19735503560528994,0.20320466132556445,0.19030579050097593,0.15976331360946747,0.1918781725888325,0.199288256227758,0.22830518345952241,0.16313144220120965,0.22429906542056074,0.22596153846153846,0.16893732970027248,0.19338203695745596,0.21296296296296297,0.19682539682539682,0.23076923076923078
2/09/20,11,2029934,-0.27593774364009127,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11584,8261,52312,12025,341656,34797,18477,4695,5456,152727,62255,11535,9325,64912,25308,8984,11283,18364,21615,9756,36397,51616,45553,28873,9373,25535,6778,9157,26445,5811,43515,9959,150556,48287,1866,55822,16811,31100,63040,4315,19608,4020,33551,216715,11527,3789,46121,107477,6796,21318,2876,0.2075098814229249,0.21307506053268765,0.22765598650927488,0.24726477024070023,0.1986209538402605,0.22767497988736926,0.21272727272727274,0.20279720279720279,0.2191780821917808,0.19698526892771498,0.2160037002775208,0.16210045662100456,0.21772151898734177,0.1878727634194831,0.2229580573951435,0.25,0.21693121693121692,0.18497913769123783,0.20029673590504452,0.22408026755852842,0.20207253886010362,0.1994949494949495,0.2049278846153846,0.22361546499477533,0.22284122562674094,0.2013129102844639,0.24539877300613497,0.19935691318327975,0.18475750577367206,0.16666666666666666,0.1779935275080906,0.2467948717948718,0.20321848566123377,0.21286370597243492,0.30985915492957744,0.21175830157866085,0.24011713030746706,0.2343612334801762,0.21500238891543239,0.2037037037037037,0.21159029649595687,0.21621621621621623,0.22429210134128166,0.197318492284341,0.23389021479713604,0.25316455696202533,0.23135755258126195,0.21511254019292605,0.23076923076923078,0.24150943396226415,0.20168067226890757
2/10/20,11,2205620,-0.30395136778115506,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12738,8991,56920,13093,367932,38207,20043,5107,5910,166991,67469,12573,10087,70294,27564,9796,12225,20058,23129,10676,39295,55866,49931,31379,10167,28201,7672,9843,28527,6341,47177,10881,162720,53189,2016,60524,18535,34196,69072,4719,21456,4436,36691,235193,12717,4309,49935,116877,7374,23454,3124,0.21317157712305027,0.2684931506849315,0.20963541666666666,0.20411985018726592,0.20086771198051454,0.19296187683284458,0.21711366538952745,0.24271844660194175,0.19383259911894274,0.19868199663488503,0.21020329881089375,0.17341040462427745,0.19160104986876642,0.2147900408769974,0.20833333333333334,0.23645320197044334,0.19532908704883228,0.19244391971664698,0.19947159841479525,0.1782608695652174,0.21670117322291235,0.21129411764705883,0.2014618547281864,0.21707901037509977,0.23425692695214106,0.21005251312828208,0.22371364653243847,0.1836734693877551,0.1834774255523535,0.22264150943396227,0.1829601310759148,0.210412147505423,0.2252548503781651,0.1868625050999592,0.26666666666666666,0.21352615908124203,0.22505800464037123,0.18863049095607234,0.1952917771883289,0.16831683168316833,0.1774891774891775,0.17307692307692307,0.21146496815286625,0.20467583071761014,0.1949579831932773,0.25384615384615383,0.20503408495018352,0.22702127659574467,0.17993079584775087,0.2153558052434457,0.1532258064516129
2/11/20,12,2372125,-0.3668538482327859,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13875,9788,61196,14157,393452,41428,21549,5475,6330,179630,72486,13396,10932,75150,29749,10640,13198,21722,24905,11586,42102,59852,53928,34052,10846,30634,8480,10606,30441,6911,50496,11797,174241,57430,2169,65317,20224,37347,74612,5141,23175,4954,39677,252004,13882,4693,54190,125530,7956,25407,3387,0.12313104661389622,0.19573400250941028,0.17750233863423762,0.1513157894736842,0.1915360501567398,0.15709407016454519,0.1806108897742364,0.14945652173913043,0.23809523809523808,0.16907983226521087,0.19872433725333866,0.1324422843256379,0.16449704142011834,0.1828665568369028,0.16613272311212815,0.1552132701421801,0.20452209660842754,0.2049278846153846,0.18468468468468469,0.1824175824175824,0.1881011756323477,0.19919719016557952,0.17888416312234176,0.21025065469509913,0.19145802650957292,0.17838060008220305,0.20668316831683167,0.1913499344692005,0.19017763845350052,0.1649122807017544,0.19162398312744802,0.16375545851528384,0.2004166305008246,0.17613770337184625,0.24836601307189543,0.1527227206342583,0.17169923031379514,0.17359568390986987,0.18050541516245489,0.18246445497630331,0.15299592786503782,0.2084942084942085,0.1637642330877428,0.17970376539170782,0.18369098712446352,0.20052083333333334,0.18495887191539365,0.2193458915982896,0.17697594501718214,0.19610855094726062,0.22053231939163498
2/12/20,12,2528807,-0.29402228718040363,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14845,10460,64824,15133,416898,44490,22981,5855,6708,192156,78266,14136,11676,79474,31537,11282,14058,23278,26647,12398,44872,63658,57468,36480,11588,32942,9094,11334,32393,7349,53814,12535,185759,61214,2305,69283,21774,40065,79768,5505,24711,5264,42651,269190,14826,5057,57704,134018,8440,27017,3627,0.18762886597938144,0.20238095238095238,0.21444321940463065,0.2069672131147541,0.2145355284483494,0.20509470934030047,0.22486033519553073,0.24210526315789474,0.24338624338624337,0.1930384799616797,0.21280276816608998,0.20270270270270271,0.23655913978494625,0.22664199814986125,0.18008948545861297,0.2398753894080997,0.2069767441860465,0.21979434447300772,0.23880597014925373,0.2019704433497537,0.2072202166064982,0.23121387283236994,0.2016949152542373,0.23228995057660626,0.1940700808625337,0.21057192374350087,0.254071661237785,0.2445054945054945,0.19467213114754098,0.2328767123287671,0.19288728149487644,0.1897018970189702,0.215488800138913,0.19661733615221988,0.27941176470588236,0.20625315179021683,0.20516129032258065,0.20088300220750552,0.2117920868890613,0.15384615384615385,0.18489583333333334,0.2129032258064516,0.21587088096839274,0.19946468055393926,0.2605932203389831,0.22527472527472528,0.2464428002276608,0.24057492931196983,0.25206611570247933,0.21987577639751552,0.20833333333333334
2/13/20,13,2661753,-0.2789102342304394,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15650,10974,67841,15948,436101,46950,24187,6216,7026,203082,82766,14749,12310,83320,33228,11896,14757,24641,27862,12999,46994,66906,60448,38826,12192,34829,9640,11965,34067,7706,56589,13091,195356,64518,2443,73062,23030,42097,84202,5741,26090,5685,45206,284828,15690,5384,60928,140684,8861,28384,3808,0.2062111801242236,0.24708171206225682,0.1892608551541266,0.19141104294478528,0.20127063479664636,0.2304878048780488,0.20563847429519072,0.1883656509695291,0.24528301886792453,0.18835804503020318,0.20177777777777778,0.21044045676998369,0.20031545741324921,0.1999479979199168,0.18805440567711412,0.18078175895765472,0.1988555078683834,0.169479090242113,0.1794238683127572,0.18801996672212978,0.18708765315739867,0.2355295566502463,0.1959731543624161,0.23145780051150894,0.18874172185430463,0.22363540010598834,0.18864468864468864,0.21711568938193343,0.16606929510155316,0.22408963585434175,0.18558558558558558,0.1564748201438849,0.21767218922579973,0.1967312348668281,0.2318840579710145,0.21937020375760782,0.2014331210191083,0.1919291338582677,0.20726206585475868,0.2627118644067797,0.1994198694706309,0.18527315914489312,0.20195694716242663,0.17873129556209233,0.2222222222222222,0.18654434250764526,0.1935483870967742,0.22397239723972398,0.18527315914489312,0.19970738844184346,0.13259668508287292
2/14/20,13,2754229,-0.21191444266620527,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16138,11310,69783,16569,451359,48721,25059,6447,7289,210092,85649,15434,12843,85972,34274,12295,15288,25335,28745,13445,48801,69396,62422,40038,12550,35904,10090,12427,35140,8023,58382,13531,202073,66467,2510,75563,23679,43759,87245,5907,26913,5775,46922,294967,16459,5667,63034,146126,9175,29260,3977,0.18237704918032788,0.21726190476190477,0.22708547888774458,0.23671497584541062,0.224603486695504,0.22473178994918125,0.18463302752293578,0.30303030303030304,0.1444866920152091,0.19942938659058487,0.1990981616371835,0.33138686131386863,0.2851782363977486,0.21342383107088989,0.2198852772466539,0.19298245614035087,0.2184557438794727,0.20893371757925072,0.21177802944507362,0.1726457399103139,0.2136137244050913,0.25863453815261045,0.21225937183383992,0.2400990099009901,0.19273743016759776,0.21767441860465117,0.2088888888888889,0.2597402597402597,0.22460391425908668,0.21766561514195584,0.24093697713329615,0.2431818181818182,0.22614262319487866,0.20985120574653668,0.14925373134328357,0.2075169932027189,0.23112480739599384,0.20577617328519857,0.21919158724942492,0.1927710843373494,0.24179829890643986,0.3111111111111111,0.24533799533799533,0.2811914389979288,0.26397919375812745,0.26501766784452296,0.21652421652421652,0.24384417493568541,0.23885350318471338,0.19863013698630136,0.14792899408284024
2/15/20,13,2877523,-0.2143981053417036,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16888,11882,72693,17441,471219,51163,26247,6731,7615,219788,89413,16480,13421,89376,35666,12819,16006,26429,29967,14115,50695,72588,64946,41862,13034,37542,10618,13031,36694,8377,60992,14117,211337,69495,2586,78899,24751,45935,91383,6109,28037,6147,48922,307591,17241,6121,65834,153114,9551,30450,4165,0.24533333333333332,0.23776223776223776,0.2563573883161512,0.23623853211009174,0.23474320241691843,0.23423423423423423,0.2441077441077441,0.19014084507042253,0.22085889570552147,0.24608085808580857,0.23804463336875664,0.2676864244741874,0.25259515570934254,0.22326674500587543,0.23419540229885058,0.25572519083969464,0.233983286908078,0.2376599634369287,0.2193126022913257,0.20298507462686566,0.24498416050686378,0.2525062656641604,0.2393026941362916,0.24342105263157895,0.24793388429752067,0.22344322344322345,0.26136363636363635,0.23509933774834438,0.25868725868725867,0.24858757062146894,0.25593869731800767,0.23208191126279865,0.23575129533678757,0.2582562747688243,0.15789473684210525,0.23860911270983212,0.2574626865671642,0.19669117647058823,0.2571290478492025,0.18811881188118812,0.23665480427046262,0.17204301075268819,0.235,0.26901140684410646,0.24296675191815856,0.19383259911894274,0.23642857142857143,0.25186033199771035,0.19680851063829788,0.21008403361344538,0.22340425531914893
2/16/20,13,2973001,-0.1902218312071891,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17477,12272,75006,18168,485902,52842,27168,6999,7828,227758,92419,17120,13928,92133,36760,13254,16510,27389,30970,14546,52665,74831,67289,43198,13535,38807,11018,13375,37884,8665,63044,14672,218360,72311,2666,81351,25494,47601,94550,6280,29040,6372,50665,317218,17935,6429,67835,157891,9788,31429,4354,0.22750424448217318,0.21025641025641026,0.2529182879377432,0.2723521320495186,0.240958932098345,0.2555092316855271,0.23127035830618892,0.20149253731343283,0.22065727699530516,0.23475533249686323,0.2381902860944777,0.2015625,0.2682445759368836,0.22705839680812478,0.23583180987202926,0.2574712643678161,0.2400793650793651,0.240625,0.24227318045862412,0.2088167053364269,0.24467005076142131,0.26749888542131073,0.25309432351685873,0.2522455089820359,0.25948103792415167,0.27509881422924903,0.285,0.18604651162790697,0.23697478991596638,0.2777777777777778,0.20662768031189083,0.2036036036036036,0.22796525701267265,0.24289772727272727,0.275,0.24388254486133767,0.2449528936742934,0.24069627851140457,0.23744868961161983,0.23391812865497075,0.25324027916251246,0.24888888888888888,0.28055077452667815,0.246701984003324,0.20317002881844382,0.2727272727272727,0.24687656171914044,0.25350638476030984,0.18143459915611815,0.27783452502553624,0.2857142857142857
2/17/20,13,3141665,-0.24575487359483944,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18529,13072,78750,19382,511782,56228,28816,7425,8320,241448,97945,18012,14674,97155,38852,14014,17504,29035,32620,15380,55321,78727,71011,45456,14217,41181,11786,14339,40320,9211,66456,15508,231278,76183,2796,85777,26896,50815,99712,6592,30636,6746,53523,335752,19065,6891,71725,166597,10336,33345,4524,0.22433460076045628,0.2425,0.2532051282051282,0.2273476112026359,0.23593508500772797,0.24808033077377437,0.24393203883495146,0.23943661971830985,0.18699186991869918,0.22848794740686632,0.21172638436482086,0.226457399103139,0.257372654155496,0.24452409398645958,0.24282982791587,0.26842105263157895,0.28169014084507044,0.22964763061968407,0.22303030303030302,0.18225419664268586,0.22213855421686746,0.23305954825462014,0.2369693713057496,0.23649247121346323,0.24926686217008798,0.21819713563605728,0.2682291666666667,0.23651452282157676,0.20279146141215107,0.21245421245421245,0.24677608440797186,0.2631578947368421,0.22124167827837127,0.2215909090909091,0.2,0.23723452327157704,0.2296718972895863,0.23833229620410704,0.24641611778380473,0.19230769230769232,0.24436090225563908,0.22459893048128343,0.23932820153953813,0.23438005827128522,0.24424778761061947,0.23376623376623376,0.22879177377892032,0.24902366184240754,0.23722627737226276,0.22338204592901878,0.16470588235294117
