date,case_us,tweet_us,sentiment_us,case_AL,case_AK,case_AZ,case_AR,case_CA,case_CO,case_CT,case_DE,case_DC,case_FL,case_GA,case_HI,case_ID,case_IL,case_IN,case_IA,case_KS,case_KY,case_LA,case_ME,case_MD,case_MA,case_MI,case_MN,case_MS,case_MO,case_MT,case_NE,case_NV,case_NH,case_NJ,case_NM,case_NY,case_NC,case_ND,case_OH,case_OK,case_OR,case_PA,case_RI,case_SC,case_SD,case_TN,case_TX,case_UT,case_VT,case_VA,case_WA,case_WV,case_WI,case_WY,tweet_AL,tweet_AK,tweet_AZ,tweet_AR,tweet_CA,tweet_CO,tweet_CT,tweet_DE,tweet_DC,tweet_FL,tweet_GA,tweet_HI,tweet_ID,tweet_IL,tweet_IN,tweet_IA,tweet_KS,tweet_KY,tweet_LA,tweet_ME,tweet_MD,tweet_MA,tweet_MI,tweet_MN,tweet_MS,tweet_MO,tweet_MT,tweet_NE,tweet_NV,tweet_NH,tweet_NJ,tweet_NM,tweet_NY,tweet_NC,tweet_ND,tweet_OH,tweet_OK,tweet_OR,tweet_PA,tweet_RI,tweet_SC,tweet_SD,tweet_TN,tweet_TX,tweet_UT,tweet_VT,tweet_VA,tweet_WA,tweet_WV,tweet_WI,tweet_WY,sentiment_AL,sentiment_AK,sentiment_AZ,sentiment_AR,sentiment_CA,sentiment_CO,sentiment_CT,sentiment_DE,sentiment_DC,sentiment_FL,sentiment_GA,sentiment_HI,sentiment_ID,sentiment_IL,sentiment_IN,sentiment_IA,sentiment_KS,sentiment_KY,sentiment_LA,sentiment_ME,sentiment_MD,sentiment_MA,sentiment_MI,sentiment_MN,sentiment_MS,sentiment_MO,sentiment_MT,sentiment_NE,sentiment_NV,sentiment_NH,sentiment_NJ,sentiment_NM,sentiment_NY,sentiment_NC,sentiment_ND,sentiment_OH,sentiment_OK,sentiment_OR,sentiment_PA,sentiment_RI,sentiment_SC,sentiment_SD,sentiment_TN,sentiment_TX,sentiment_UT,sentiment_VT,sentiment_VA,sentiment_WA,sentiment_WV,sentiment_WI,sentiment_WY
2/01/20,8,1120017,0.13298319688309906,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5850,4372,31035,6561,195073,19271,9972,2566,3021,80887,33932,6292,5143,37591,14391,5122,6551,10135,12097,5313,20347,28663,25133,15093,4839,14282,3301,4457,15151,3163,22879,5370,80524,26098,976,31535,9079,17188,34404,2408,10553,2406,17798,120117,6097,1750,25686,58944,3823,11338,1440,0.38997214484679665,0.35443037974683544,0.3728343728343728,0.4195583596214511,0.37541002149078156,0.37770897832817335,0.41275797373358347,0.3803680981595092,0.41358024691358025,0.3624,0.37868852459016394,0.22653721682847897,0.3873239436619718,0.35406698564593303,0.39600470035252644,0.3726235741444867,0.3987915407854985,0.31006160164271046,0.3699421965317919,0.3364485981308411,0.3689217758985201,0.4434156378600823,0.3635698610095099,0.37275064267352187,0.3346613545816733,0.3990536277602524,0.3988439306358382,0.3953488372093023,0.3889716840536513,0.4482758620689655,0.3508891928864569,0.3702290076335878,0.3534963534963535,0.39175977653631283,0.14,0.34737484737484736,0.37344398340248963,0.3774230330672748,0.38788192646297254,0.40606060606060607,0.37329286798179057,0.34615384615384615,0.37681159420289856,0.36612300373768264,0.41475826972010177,0.3977272727272727,0.36133333333333334,0.39655172413793105,0.42790697674418604,0.3269565217391304,0.39285714285714285
2/02/20,8,1225177,0.19294408520349945,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6644,4822,33537,7195,212177,21081,10986,2850,3319,89445,37184,6908,5671,40645,15693,5534,7185,11051,13255,5853,22071,31857,27407,16523,5425,15502,3685,4919,16519,3521,25197,5876,89170,28574,1104,34491,9975,18762,37654,2664,11615,2558,19582,130711,6677,1932,27930,64024,4173,12406,1638,0.3929471032745592,0.39555555555555555,0.39568345323741005,0.4037854889589905,0.3885640785781104,0.4265193370165746,0.46745562130177515,0.38028169014084506,0.44966442953020136,0.3870063098854873,0.43050430504305043,0.38961038961038963,0.42424242424242425,0.389652914210871,0.39938556067588327,0.4368932038834951,0.3753943217665615,0.38209606986899564,0.3920552677029361,0.43333333333333335,0.4037122969837587,0.43268628678772697,0.4177660510114336,0.45034965034965035,0.3856655290102389,0.3983606557377049,0.4166666666666667,0.36796536796536794,0.38596491228070173,0.4301675977653631,0.4029335634167386,0.391304347826087,0.3897756187832524,0.44507269789983844,0.28125,0.41948579161028415,0.39285714285714285,0.420584498094028,0.41723076923076924,0.375,0.4048964218455744,0.3815789473684211,0.3867713004484305,0.40419105153860674,0.41379310344827586,0.43956043956043955,0.43137254901960786,0.4283464566929134,0.38285714285714284,0.3838951310861423,0.37373737373737376
2/03/20,11,1331975,0.17744714320492894,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7311,5233,35857,7856,229133,22966,12021,3104,3601,97772,40379,7470,6198,43840,17078,5920,7739,12044,14411,6454,24227,34769,29902,17931,6010,16807,4096,5350,18008,3831,27511,6430,98175,31162,1236,37426,10772,20422,41031,2868,12622,2684,21220,141653,7262,2170,30335,69940,4509,13464,1765,0.4272863568215892,0.38929440389294406,0.4211206896551724,0.4114977307110439,0.36848313281434303,0.42811671087533154,0.44154589371980674,0.3425196850393701,0.4432624113475177,0.379608502461871,0.3971830985915493,0.3932384341637011,0.444022770398482,0.3705790297339593,0.40577617328519855,0.48186528497409326,0.41155234657039713,0.4340382678751259,0.356401384083045,0.3610648918469218,0.34786641929499074,0.3801510989010989,0.4012024048096192,0.4169034090909091,0.39487179487179486,0.42911877394636017,0.4282238442822384,0.3642691415313225,0.3579583613163197,0.4483870967741935,0.3668971477960242,0.33754512635379064,0.3729039422543032,0.401854714064915,0.5,0.3928449744463373,0.43036386449184444,0.4,0.40627776132662125,0.35294117647058826,0.39920556107249255,0.5,0.3992673992673993,0.36355328093584355,0.41367521367521365,0.5588235294117647,0.3833679833679834,0.41801893171061527,0.44345238095238093,0.4499054820415879,0.41732283464566927
2/04/20,11,1425755,0.15189805928769462,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7866,5521,37964,8409,244415,24675,12997,3347,3838,104859,43113,8027,6544,46774,18174,6267,8195,12854,15275,6941,25969,37141,32010,20220,6473,17906,4499,5811,19190,4068,29558,6991,105920,33173,1309,39979,11456,21844,44079,3032,13489,2825,22855,150917,7818,2382,32336,75416,4803,14326,1905,0.41081081081081083,0.4270833333333333,0.36260085429520644,0.352622061482821,0.35401125507132575,0.37097717963721477,0.36577868852459017,0.3868312757201646,0.4219409282700422,0.36503457034005926,0.3814923189465984,0.31956912028725315,0.430635838150289,0.37627811860940696,0.3987226277372263,0.3659942363112392,0.34649122807017546,0.3888888888888889,0.36226851851851855,0.3675564681724846,0.3719862227324914,0.41188870151770657,0.3752371916508539,0.5508955875928353,0.39092872570194387,0.3903548680618744,0.39950372208436724,0.41865509761388287,0.37478849407783416,0.43037974683544306,0.35026868588177823,0.34759358288770054,0.38760490639122014,0.3809050223769269,0.5342465753424658,0.37877007442224836,0.3830409356725146,0.35864978902953587,0.39960629921259844,0.4268292682926829,0.35986159169550175,0.3617021276595745,0.36269113149847093,0.38147668393782386,0.3381294964028777,0.3443396226415094,0.3953023488255872,0.4172753834915997,0.35714285714285715,0.39327146171693733,0.32857142857142857
2/05/20,11,1543147,0.17343600926809324,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8520,5965,40622,9089,264071,26749,14119,3603,4198,113489,46567,8735,7070,50164,19540,6799,8843,13834,16433,7555,28179,40099,34634,22490,6977,19304,4923,6599,20582,4422,32170,7655,115062,35611,1419,43183,12436,23562,47811,3260,14587,2977,24833,162351,8560,2676,34888,82788,5133,15970,2041,0.3516819571865443,0.3918918918918919,0.40255831452219715,0.38823529411764707,0.38705738705738707,0.4214079074252652,0.4206773618538324,0.5390625,0.4722222222222222,0.37033603707995366,0.3920092646207296,0.3813559322033898,0.3650190114068441,0.3799410029498525,0.4128843338213763,0.3609022556390977,0.41358024691358025,0.4204081632653061,0.3920552677029361,0.3355048859934853,0.41266968325791853,0.41379310344827586,0.39939024390243905,0.5585903083700441,0.3373015873015873,0.413447782546495,0.33962264150943394,0.3604060913705584,0.3864942528735632,0.4067796610169492,0.39356814701378257,0.3855421686746988,0.39225552395537083,0.4224774405250205,0.43636363636363634,0.38514357053682896,0.4020408163265306,0.389988358556461,0.41211146838156487,0.38596491228070173,0.35154826958105645,0.3157894736842105,0.40950455005055614,0.39688647892251183,0.3935309973045822,0.4557823129251701,0.4012539184952978,0.4215952251763429,0.44242424242424244,0.4829683698296837,0.39705882352941174
2/06/20,11,1630998,0.08672638899955609,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8960,6359,42593,9549,279713,28157,15041,3782,4428,120113,49200,9221,7425,52790,20486,7197,9245,14594,17306,7984,29628,42291,36531,23681,7388,20365,5256,7053,21604,4629,34091,8117,121695,37504,1494,45318,13112,25025,50554,3450,15487,3101,26310,171410,9155,2869,36917,88053,5472,17093,2202,0.3613636363636364,0.3629441624365482,0.3632673769660071,0.29782608695652174,0.33294975067126964,0.3693181818181818,0.4088937093275488,0.36312849162011174,0.4217391304347826,0.32608695652173914,0.3383972654766426,0.36213991769547327,0.3295774647887324,0.3472962680883473,0.3668076109936575,0.32914572864321606,0.373134328358209,0.33157894736842103,0.3035509736540664,0.30303030303030304,0.36507936507936506,0.40647810218978103,0.3268318397469689,0.44584382871536526,0.35523114355231145,0.37417530631479734,0.3033033033033033,0.3502202643171806,0.3493150684931507,0.357487922705314,0.338365434669443,0.36796536796536794,0.35021860394994725,0.3433703116745906,0.28,0.351288056206089,0.3431952662721893,0.39097744360902253,0.36164783084214364,0.3,0.32555555555555554,0.3629032258064516,0.34529451591062965,0.36968760348824375,0.31596638655462184,0.2849740932642487,0.33563331690487924,0.398670465337132,0.26548672566371684,0.40961709706144256,0.3167701863354037
2/07/20,11,1791374,0.16620940789145505,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9908,6997,46287,10377,304891,30785,16535,4176,4922,133105,54450,10095,8095,57728,22280,7889,10063,15998,19144,8744,32608,46233,40081,25769,8080,22409,5746,7907,23392,5111,38131,8847,133955,41204,1638,49564,14462,27457,55780,3822,17139,3369,29150,189164,10047,3265,40781,96603,5978,18783,2430,0.4282700421940928,0.44200626959247646,0.38657282079047106,0.37681159420289856,0.37199142108189687,0.426179604261796,0.4109772423025435,0.3604060913705584,0.46558704453441296,0.38377463054187194,0.37104761904761907,0.3135011441647597,0.34328358208955223,0.3645200486026732,0.391304347826087,0.430635838150289,0.44254278728606355,0.4116809116809117,0.36235038084874865,0.32105263157894737,0.3731543624161074,0.3800101471334348,0.39661971830985915,0.4224137931034483,0.34971098265895956,0.40313111545988256,0.4448979591836735,0.41920374707259955,0.383668903803132,0.4066390041493776,0.3589108910891089,0.3726027397260274,0.3608482871125612,0.3989189189189189,0.3888888888888889,0.39943476212906265,0.4177777777777778,0.3667763157894737,0.3819364714887103,0.45161290322580644,0.3898305084745763,0.39552238805970147,0.4084507042253521,0.3911231271826067,0.3834080717488789,0.45454545454545453,0.38198757763975155,0.4,0.4505928853754941,0.4165680473372781,0.43859649122807015
2/08/20,11,1891410,0.11870726538446164,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10572,7435,48754,11111,320772,32311,17377,4409,5164,141051,57931,10659,8535,60888,23496,8280,10527,16926,20267,9158,34467,48448,42225,26959,8655,23707,6126,8535,24713,5355,40425,9335,140862,44369,1724,52148,15445,28830,58854,3991,18124,3650,30867,200903,10689,3473,42983,101257,6302,19728,2638,0.3855421686746988,0.3219178082191781,0.3919740575597892,0.3542234332425068,0.38190290283987155,0.38663171690694625,0.41092636579572445,0.351931330472103,0.4834710743801653,0.3859803674804933,0.3881068658431485,0.34397163120567376,0.3431818181818182,0.3759493670886076,0.36348684210526316,0.37851662404092073,0.3297413793103448,0.3911637931034483,0.396260017809439,0.3719806763285024,0.40882194728348575,0.4018058690744921,0.3824626865671642,0.42016806722689076,0.37565217391304345,0.39522342064714944,0.35,0.37898089171974525,0.40499621498864496,0.3442622950819672,0.3421970357454228,0.3463114754098361,0.37223106992905747,0.31785150078988944,0.27906976744186046,0.4086687306501548,0.37741607324516785,0.3758193736343773,0.3793103448275862,0.378698224852071,0.3269035532994924,0.43416370106761565,0.40768782760629,0.38333759263991823,0.367601246105919,0.42788461538461536,0.3810172570390554,0.39235066609368285,0.38271604938271603,0.42328042328042326,0.3894230769230769
2/09/20,11,2029934,0.04441107678091882,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11584,8261,52312,12025,341656,34797,18477,4695,5456,152727,62255,11535,9325,64912,25308,8984,11283,18364,21615,9756,36397,51616,45553,28873,9373,25535,6778,9157,26445,5811,43515,9959,150556,48287,1866,55822,16811,31100,63040,4315,19608,4020,33551,216715,11527,3789,46121,107477,6796,21318,2876,0.3438735177865613,0.34624697336561744,0.3524451939291737,0.3435448577680525,0.3244589159164911,0.35237329042638776,0.3418181818181818,0.2937062937062937,0.3082191780821918,0.3186022610483042,0.33765032377428306,0.2648401826484018,0.3265822784810127,0.3215705765407555,0.3344370860927152,0.3380681818181818,0.37566137566137564,0.3087621696801113,0.29821958456973297,0.3411371237458194,0.322279792746114,0.3428030303030303,0.32752403846153844,0.36363636363636365,0.3593314763231198,0.3238512035010941,0.3282208588957055,0.33440514469453375,0.3279445727482679,0.27631578947368424,0.3385113268608414,0.3269230769230769,0.32535589024138645,0.3517100561510975,0.39436619718309857,0.33097441480675016,0.35431918008784774,0.3744493392070485,0.3301481127568084,0.3395061728395062,0.3288409703504043,0.41081081081081083,0.3360655737704918,0.3336706299013408,0.3556085918854415,0.4177215189873418,0.35181644359464626,0.3485530546623794,0.3319838056680162,0.379874213836478,0.2773109243697479
2/10/20,11,2205620,0.03780608585772344,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12738,8991,56920,13093,367932,38207,20043,5107,5910,166991,67469,12573,10087,70294,27564,9796,12225,20058,23129,10676,39295,55866,49931,31379,10167,28201,7672,9843,28527,6341,47177,10881,162720,53189,2016,60524,18535,34196,69072,4719,21456,4436,36691,235193,12717,4309,49935,116877,7374,23454,3124,0.35181975736568455,0.3424657534246575,0.3337673611111111,0.3258426966292135,0.3294260922514842,0.3530791788856305,0.34355044699872284,0.3446601941747573,0.3436123348017621,0.302019068984857,0.3233601841196778,0.3198458574181118,0.33070866141732286,0.3259011519881085,0.31560283687943264,0.3522167487684729,0.33970276008492567,0.33293978748524206,0.31968295904887717,0.3239130434782609,0.35955831608005523,0.3468235294117647,0.32846048423937874,0.3671189146049481,0.34005037783375314,0.31732933233308325,0.38478747203579416,0.33527696793002915,0.32468780019212296,0.3433962264150943,0.3336974330966685,0.3362255965292842,0.3442946399210786,0.31946144430844553,0.32,0.3249680986814122,0.3491879350348028,0.3417312661498708,0.3246021220159151,0.33663366336633666,0.30952380952380953,0.33653846153846156,0.31337579617834393,0.32254573005736553,0.35798319327731093,0.3730769230769231,0.3329837441006817,0.3702127659574468,0.28719723183391005,0.3642322097378277,0.28225806451612906
2/11/20,12,2372125,0.03379478093750937,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13875,9788,61196,14157,393452,41428,21549,5475,6330,179630,72486,13396,10932,75150,29749,10640,13198,21722,24905,11586,42102,59852,53928,34052,10846,30634,8480,10606,30441,6911,50496,11797,174241,57430,2169,65317,20224,37347,74612,5141,23175,4954,39677,252004,13882,4693,54190,125530,7956,25407,3387,0.29991204925241866,0.3324968632371393,0.347754911131899,0.32142857142857145,0.35619122257053293,0.35299596398633964,0.3472775564409031,0.28804347826086957,0.49047619047619045,0.3155312920325975,0.3581821805860076,0.3511543134872418,0.3668639053254438,0.35564250411861614,0.3350114416475973,0.3613744075829384,0.3494347379239466,0.32992788461538464,0.34234234234234234,0.3516483516483517,0.3576772354827218,0.38961364776718516,0.3390042531898924,0.345679012345679,0.35198821796759944,0.333744348540896,0.3551980198019802,0.3617300131061599,0.3239289446185998,0.3192982456140351,0.3431756553178668,0.3111353711790393,0.3532679454908428,0.3204432916764914,0.38562091503267976,0.3484247861464636,0.3623445825932504,0.34655664868295777,0.36534296028880864,0.4004739336492891,0.33391506689936007,0.4111969111969112,0.32283991962491626,0.35030634703467967,0.34506437768240344,0.4192708333333333,0.3492361927144536,0.3802149543510921,0.3556701030927835,0.3722478238607271,0.38022813688212925
2/12/20,12,2528807,0.18330120881786036,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14845,10460,64824,15133,416898,44490,22981,5855,6708,192156,78266,14136,11676,79474,31537,11282,14058,23278,26647,12398,44872,63658,57468,36480,11588,32942,9094,11334,32393,7349,53814,12535,185759,61214,2305,69283,21774,40065,79768,5505,24711,5264,42651,269190,14826,5057,57704,134018,8440,27017,3627,0.3649484536082474,0.4166666666666667,0.418412348401323,0.41598360655737704,0.42719440416275695,0.3925538863487916,0.42877094972067037,0.42105263157894735,0.37566137566137564,0.3919846718824844,0.4328719723183391,0.4594594594594595,0.3951612903225806,0.45235892691951896,0.39038031319910516,0.38006230529595014,0.386046511627907,0.38046272493573263,0.46039035591274396,0.3374384236453202,0.4541516245487365,0.43352601156069365,0.4214689265536723,0.44069192751235586,0.4528301886792453,0.39948006932409014,0.4527687296416938,0.41483516483516486,0.4344262295081967,0.4703196347031963,0.4309825195901145,0.3956639566395664,0.4019795103316548,0.4048625792811839,0.35294117647058826,0.41200201714573875,0.3909677419354839,0.41353936718175127,0.42280837858805276,0.33516483516483514,0.42578125,0.4064516129032258,0.3940820443846671,0.4289537996043291,0.4385593220338983,0.44505494505494503,0.4416619237336369,0.44015080113100846,0.4214876033057851,0.39006211180124223,0.39166666666666666
2/13/20,13,2661753,0.19333413566410423,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15650,10974,67841,15948,436101,46950,24187,6216,7026,203082,82766,14749,12310,83320,33228,11896,14757,24641,27862,12999,46994,66906,60448,38826,12192,34829,9640,11965,34067,7706,56589,13091,195356,64518,2443,73062,23030,42097,84202,5741,26090,5685,45206,284828,15690,5384,60928,140684,8861,28384,3808,0.391304347826087,0.37937743190661477,0.41332449453099107,0.44171779141104295,0.4326407332187679,0.4475609756097561,0.39718076285240467,0.3878116343490305,0.4716981132075472,0.3987735676368296,0.42777777777777776,0.4094616639477977,0.3580441640378549,0.421476859074363,0.42460082791247783,0.43322475570032576,0.39628040057224606,0.39251650770359503,0.43950617283950616,0.3410981697171381,0.4448633364750236,0.43903940886699505,0.40671140939597317,0.463768115942029,0.4271523178807947,0.4149443561208267,0.4267399267399267,0.34231378763866877,0.37574671445639185,0.47619047619047616,0.41405405405405404,0.44964028776978415,0.41304574346149836,0.4282687651331719,0.3333333333333333,0.41121989944429743,0.40843949044585987,0.4079724409448819,0.41520072169598554,0.3644067796610169,0.37128353879622916,0.3824228028503563,0.4140900195694716,0.40913160250671443,0.40162037037037035,0.41590214067278286,0.4336228287841191,0.44224422442244227,0.3990498812351544,0.4001463057790783,0.3812154696132597
2/14/20,13,2754229,0.10403780440330462,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16138,11310,69783,16569,451359,48721,25059,6447,7289,210092,85649,15434,12843,85972,34274,12295,15288,25335,28745,13445,48801,69396,62422,40038,12550,35904,10090,12427,35140,8023,58382,13531,202073,66467,2510,75563,23679,43759,87245,5907,26913,5775,46922,294967,16459,5667,63034,146126,9175,29260,3977,0.3483606557377049,0.3630952380952381,0.34397528321318227,0.357487922705314,0.3573207497706121,0.34726143421795597,0.3704128440366973,0.38095238095238093,0.5285171102661597,0.32895863052781743,0.3572667360388484,0.47883211678832116,0.399624765478424,0.3491704374057315,0.33938814531548755,0.3383458646616541,0.3559322033898305,0.39481268011527376,0.32955832389580975,0.31390134529147984,0.3420033204205866,0.3598393574297189,0.32674772036474165,0.37293729372937295,0.3016759776536313,0.34604651162790695,0.4311111111111111,0.42424242424242425,0.3597390493942218,0.3753943217665615,0.3430005577244841,0.3431818181818182,0.3452434122376061,0.3170856849666496,0.29850746268656714,0.3678528588564574,0.29275808936825887,0.35318892900120336,0.3664147223135064,0.25301204819277107,0.35236938031591736,0.3888888888888889,0.3618881118881119,0.32093894861426175,0.3706111833550065,0.42402826855123676,0.33000949667616336,0.3915839764792356,0.30254777070063693,0.3436073059360731,0.31952662721893493
2/15/20,13,2877523,0.13126348403004204,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16888,11882,72693,17441,471219,51163,26247,6731,7615,219788,89413,16480,13421,89376,35666,12819,16006,26429,29967,14115,50695,72588,64946,41862,13034,37542,10618,13031,36694,8377,60992,14117,211337,69495,2586,78899,24751,45935,91383,6109,28037,6147,48922,307591,17241,6121,65834,153114,9551,30450,4165,0.3546666666666667,0.34265734265734266,0.36838487972508593,0.36009174311926606,0.3553877139979859,0.38165438165438165,0.38215488215488214,0.2535211267605634,0.3374233128834356,0.366542904290429,0.35494155154091395,0.40152963671128106,0.3771626297577855,0.33666274970622795,0.33764367816091956,0.44656488549618323,0.3649025069637883,0.33638025594149906,0.33060556464811786,0.36716417910447763,0.39809926082365366,0.37781954887218044,0.375594294770206,0.3706140350877193,0.371900826446281,0.3626373626373626,0.4734848484848485,0.3344370860927152,0.3886743886743887,0.3389830508474576,0.3578544061302682,0.3174061433447099,0.3758635578583765,0.3513870541611625,0.3157894736842105,0.3764988009592326,0.3805970149253731,0.35110294117647056,0.37989366843885936,0.42574257425742573,0.36476868327402134,0.42473118279569894,0.381,0.34664131812420784,0.35294117647058826,0.3876651982378855,0.35428571428571426,0.41442472810532344,0.2925531914893617,0.36470588235294116,0.32978723404255317
2/16/20,13,2973001,0.08470014034646722,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17477,12272,75006,18168,485902,52842,27168,6999,7828,227758,92419,17120,13928,92133,36760,13254,16510,27389,30970,14546,52665,74831,67289,43198,13535,38807,11018,13375,37884,8665,63044,14672,218360,72311,2666,81351,25494,47601,94550,6280,29040,6372,50665,317218,17935,6429,67835,157891,9788,31429,4354,0.3463497453310696,0.34102564102564104,0.3601383484651967,0.3204951856946355,0.3506095484573997,0.35973793924955333,0.3561346362649294,0.34701492537313433,0.3380281690140845,0.3484316185696361,0.36327345309381237,0.3328125,0.3708086785009862,0.3387740297424737,0.360146252285192,0.45517241379310347,0.4226190476190476,0.3697916666666667,0.3190428713858425,0.345707656612529,0.36446700507614216,0.38698172090949623,0.3452838241570636,0.40344311377245506,0.3373253493013972,0.37628458498023715,0.42,0.34593023255813954,0.36050420168067226,0.4097222222222222,0.33430799220272905,0.3117117117117117,0.37334472447671935,0.32457386363636365,0.3875,0.3682707993474715,0.3082099596231494,0.37334933973589435,0.3814335333122829,0.30994152046783624,0.3559322033898305,0.4222222222222222,0.38095238095238093,0.3467331463591981,0.33429394812680113,0.43506493506493504,0.34132933533233384,0.40694996859953947,0.2869198312236287,0.4024514811031665,0.4126984126984127
2/17/20,13,3141665,0.14671773466774177,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18529,13072,78750,19382,511782,56228,28816,7425,8320,241448,97945,18012,14674,97155,38852,14014,17504,29035,32620,15380,55321,78727,71011,45456,14217,41181,11786,14339,40320,9211,66456,15508,231278,76183,2796,85777,26896,50815,99712,6592,30636,6746,53523,335752,19065,6891,71725,166597,10336,33345,4524,0.3688212927756654,0.3625,0.41452991452991456,0.3805601317957166,0.3847758887171561,0.41405788541051386,0.38470873786407767,0.4460093896713615,0.3821138211382114,0.370781592403214,0.3825551936301122,0.336322869955157,0.38337801608579086,0.3807248108323377,0.4091778202676864,0.4052631578947368,0.43661971830985913,0.3839611178614824,0.3696969696969697,0.3405275779376499,0.4066265060240964,0.4004106776180698,0.40193444384739385,0.36049601417183347,0.41642228739002934,0.4161752316764954,0.4192708333333333,0.45435684647302904,0.3793103448275862,0.38461538461538464,0.37924970691676435,0.42822966507177035,0.37823192444650877,0.37964876033057854,0.47692307692307695,0.3831902394938997,0.4094151212553495,0.40945861854387056,0.3924835335141418,0.33974358974358976,0.41102756892230574,0.5187165775401069,0.36808957312806156,0.39095715981439516,0.36106194690265486,0.41125541125541126,0.390745501285347,0.41948081782678615,0.43795620437956206,0.38308977035490605,0.36470588235294116
