date,sentiment_us,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1/22/20,0.4169625246548324,0.5714285714285714,0.4666666666666667,0.5319148936170213,0.5909090909090909,0.5518945634266886,0.592,0.7317073170731707,0.5,0.631578947368421,0.6245487364620939,0.5921985815602837,0.75,0.8666666666666667,0.5857142857142857,0.6538461538461539,0.5454545454545454,0.5,0.47368421052631576,0.6,0.3,0.6459627329192547,0.6682692307692307,0.5463917525773195,0.5555555555555556,0.5769230769230769,0.6753246753246753,0.625,0.7,0.5,0.625,0.4036697247706422,0.38235294117647056,0.6004728132387707,0.6716417910447762,0.3333333333333333,0.6557377049180327,0.696969696969697,0.5,0.5277777777777778,0.5454545454545454,0.6296296296296297,0.2222222222222222,0.6219512195121951,0.6420323325635104,0.5555555555555556,0.7142857142857143,0.624,0.6277056277056277,0.6538461538461539,0.5970149253731343,1.0
1/23/20,0.19495913908892307,0.3875968992248062,0.4142857142857143,0.3978102189781022,0.4339622641509434,0.44663334313437225,0.48394495412844035,0.423728813559322,0.4519230769230769,0.5384615384615384,0.40353982300884955,0.44180790960451977,0.5061728395061729,0.45263157894736844,0.45571428571428574,0.4519230769230769,0.5420560747663551,0.41566265060240964,0.48484848484848486,0.39622641509433965,0.46825396825396826,0.5267665952890792,0.45582047685834504,0.44201680672268906,0.4363207547169811,0.4090909090909091,0.4744897959183674,0.3950617283950617,0.49624060150375937,0.44904458598726116,0.5,0.42884990253411304,0.4666666666666667,0.4380120152921901,0.4391080617495712,0.46153846153846156,0.42496050552922593,0.3695652173913043,0.40425531914893614,0.4188679245283019,0.37777777777777777,0.46311475409836067,0.47560975609756095,0.42348008385744235,0.40336134453781514,0.38571428571428573,0.45,0.4320388349514563,0.4971846846846847,0.4158415841584158,0.3888888888888889,0.35294117647058826
1/24/20,0.2524797476138278,0.4618937644341801,0.4383561643835616,0.44787419918462434,0.4688279301745636,0.43336632772428685,0.4714038128249567,0.4500846023688663,0.4244604316546763,0.48770491803278687,0.4445707788516202,0.44855442176870747,0.37640449438202245,0.48128342245989303,0.4813218390804598,0.4645669291338583,0.4638888888888889,0.4684466019417476,0.4648318042813456,0.44201909959072305,0.48546511627906974,0.4876595744680851,0.4935600206079341,0.445459430413756,0.46232558139534885,0.45170454545454547,0.4560878243512974,0.451063829787234,0.49216300940438873,0.4548611111111111,0.39655172413793105,0.46414073071718537,0.4536741214057508,0.4771084337349398,0.4577397910731244,0.52,0.4703196347031963,0.4610655737704918,0.4367816091954023,0.47053976102183764,0.5289855072463768,0.4463276836158192,0.42213114754098363,0.47586206896551725,0.40825591216216217,0.48623853211009177,0.44545454545454544,0.4705084745762712,0.5003829461322441,0.45126353790613716,0.484472049689441,0.4840764331210191
1/25/20,0.20650649825024447,0.4231536926147705,0.46959459459459457,0.41504854368932037,0.4386317907444668,0.4128814512726761,0.45263157894736844,0.41719342604298354,0.41139240506329117,0.47085201793721976,0.41295746785361026,0.4217898832684825,0.4449152542372881,0.4,0.431839258114374,0.4163732394366197,0.48048780487804876,0.4172661870503597,0.41927990708478513,0.3920515574650913,0.5194444444444445,0.46613255644573925,0.4738562091503268,0.4136152656008252,0.45773524720893144,0.4323607427055703,0.4349775784753363,0.4059040590405904,0.4281984334203655,0.39865513928914503,0.5131578947368421,0.42839951865222625,0.43291139240506327,0.43829638680397975,0.41471571906354515,0.4230769230769231,0.45357474466109565,0.4226289517470882,0.41066066066066065,0.43281309478492574,0.4530386740331492,0.41594022415940224,0.4779220779220779,0.40027510316368636,0.3862048313036534,0.46352941176470586,0.5,0.4349015317286652,0.4701812977099237,0.39649122807017545,0.43084455324357407,0.3888888888888889
1/26/20,0.20304643596569064,0.42990654205607476,0.3691275167785235,0.4920437593237195,0.41681574239713776,0.48493421348062327,0.44077784325279906,0.4533856722276742,0.4744897959183674,0.4758364312267658,0.4051169790669038,0.4110141034251175,0.40273037542662116,0.43098159509202455,0.3913170163170163,0.42620481927710846,0.40298507462686567,0.3785310734463277,0.4288681204569055,0.4031327287716406,0.45253863134657835,0.37188796680497926,0.43399409531843103,0.41832838353839624,0.446064139941691,0.3929889298892989,0.4388278388278388,0.42333333333333334,0.45112781954887216,0.3952779893373953,0.3821138211382114,0.3856240893637688,0.4781746031746032,0.40804597701149425,0.38744769874476986,0.44047619047619047,0.4385771910524386,0.4620418848167539,0.4352791878172589,0.40732484076433123,0.441747572815534,0.42748091603053434,0.4459016393442623,0.4309597523219814,0.3642438742677997,0.3942307692307692,0.5178571428571429,0.3953776310359059,0.4499795835034708,0.44345238095238093,0.38825757575757575,0.43410852713178294
1/27/20,0.2131168536890535,0.40824742268041236,0.4156769596199525,0.4528597545050927,0.4321223709369025,0.4596886617100372,0.45193839617631437,0.47384937238493724,0.4533898305084746,0.49473684210526314,0.41706021251475794,0.46693386773547096,0.4674657534246575,0.42213114754098363,0.4643191025241508,0.44095788604459124,0.4758771929824561,0.4742063492063492,0.4091880341880342,0.42630597014925375,0.5112474437627812,0.46952479338842973,0.4750378214826021,0.42581801882563874,0.4458551157580284,0.45642201834862384,0.41928079571537874,0.4166666666666667,0.49107142857142855,0.44734625105307496,0.3979933110367893,0.44987775061124696,0.4725897920604915,0.4547371195150876,0.46901098901098903,0.51,0.4281842818428184,0.4098798397863818,0.438058748403576,0.4457680250783699,0.4742268041237113,0.4447058823529412,0.4475806451612903,0.4414535666218035,0.4271897810218978,0.45183887915936954,0.48066298342541436,0.44928099494753204,0.47530305771666365,0.41225626740947074,0.42149532710280374,0.43506493506493504
1/28/20,0.12377191476373073,0.3516699410609037,0.41067285382830626,0.40475425634436235,0.3517857142857143,0.379878344189051,0.4046968869470235,0.3960292580982236,0.40707964601769914,0.49828178694158076,0.37318939600983875,0.3732394366197183,0.402321083172147,0.42289719626168226,0.3967649857278782,0.37636080870917576,0.4158607350096712,0.3524804177545692,0.3348164627363737,0.3733862959285005,0.425569176882662,0.45496535796766746,0.42938066465256797,0.36452762923351156,0.4129277566539924,0.37276785714285715,0.3549848942598187,0.40186915887850466,0.45257452574525747,0.32542927228127555,0.42265193370165743,0.3935599284436494,0.4070631970260223,0.4044628540887226,0.39623448866067607,0.3490566037735849,0.37656458055925435,0.3572170301142264,0.37998691955526487,0.3646875,0.40404040404040403,0.37486687965921195,0.43983402489626555,0.36142198815009874,0.34863057616561327,0.337248322147651,0.43119266055045874,0.4035449299258038,0.4368023046453007,0.3775,0.3702290076335878,0.3582089552238806
1/29/20,0.07807986358460611,0.33,0.35185185185185186,0.3752310536044362,0.36524453694068676,0.3539905572361539,0.3653981677237491,0.38940586972083036,0.35809018567639256,0.39373601789709173,0.34317052000315634,0.33087818696883853,0.36363636363636365,0.3480916030534351,0.3652379222666182,0.35092467298150654,0.37669376693766937,0.35168738898756663,0.35347222222222224,0.3218059558117195,0.4200507614213198,0.37030191004313,0.38713477851083883,0.3323489932885906,0.33457095709570955,0.27709190672153633,0.3607390300230947,0.3463203463203463,0.37067545304777594,0.38473376423514927,0.3978260869565217,0.3596638655462185,0.4040284360189573,0.37479447550147976,0.3552317880794702,0.3157894736842105,0.3566993791307831,0.35844155844155845,0.37392550143266473,0.354228855721393,0.3912037037037037,0.33273273273273274,0.39299610894941633,0.34353325173398613,0.35036307053941906,0.3533834586466165,0.375968992248062,0.3701758991861381,0.39993420331176666,0.33013435700575816,0.3528693528693529,0.38341968911917096
1/30/20,0.11636304538829162,0.42951127819548873,0.410288582183187,0.3857202331390508,0.43350107836089147,0.36547321509229425,0.38633720930232557,0.3773696682464455,0.3564356435643564,0.451171875,0.39150237933378657,0.3810893098782138,0.36246786632390743,0.36466165413533835,0.37953275046581625,0.397270955165692,0.3888888888888889,0.3767634854771784,0.38173817381738173,0.3734553775743707,0.4040084388185654,0.3606687898089172,0.38092540132200187,0.3902439024390244,0.3881008668242711,0.3951219512195122,0.4174910961614563,0.391304347826087,0.40182054616384916,0.3474178403755869,0.43037974683544306,0.37946749820100745,0.40135396518375244,0.38261050875729774,0.38731358958202056,0.3515151515151515,0.39119761529019814,0.3786468032278088,0.384974958263773,0.37799043062200954,0.38443396226415094,0.40310880829015544,0.41155234657039713,0.3955247399936968,0.3747589566629453,0.37390542907180385,0.37623762376237624,0.3861190423896332,0.4034811591519304,0.4078740157480315,0.40402552773686795,0.45226130653266333
1/31/20,0.10910953126882761,0.40927021696252464,0.38791732909379967,0.4087301587301587,0.4227156276686593,0.38860052236585446,0.4096612296110414,0.4140669313669881,0.42727272727272725,0.3869653767820774,0.3893805309734513,0.3966725043782837,0.3868110236220472,0.3579474342928661,0.37424018399868575,0.38601572196938355,0.3933649289099526,0.3992502343017807,0.41116173120728927,0.3799334284355682,0.4087346024636058,0.3890634820867379,0.38998448925326834,0.3884002852388876,0.3929440389294404,0.3609625668449198,0.4014321819713564,0.40834845735027225,0.4012738853503185,0.38290113452188007,0.4335378323108384,0.3959731543624161,0.3793103448275862,0.3834608378870674,0.4017094017094017,0.31176470588235294,0.4003044140030441,0.40564903846153844,0.38049117952265654,0.3924159231297186,0.35990338164251207,0.4102705687465489,0.43700787401574803,0.4028141361256545,0.37913595523753163,0.38878143133462284,0.43478260869565216,0.3957759412304867,0.4033898305084746,0.37425149700598803,0.39584389254941715,0.4144144144144144
